source,E_MeV,eta_rad,sin2theta12_reference,dm21_reference_eV2,Pee_day,Pee_night,delta_Pee_earth
B8,0.4510695187165775,1.07857,0.308,7.42e-05,0.5358769259882084,0.5355034119851465,-0.0003735140030618478
B8,0.551336898395722,1.07857,0.308,7.42e-05,0.5328067970184048,0.5326037381501108,-0.00020305886829408148
B8,0.6516042780748663,1.07857,0.308,7.42e-05,0.5296862584794492,0.5291843286617026,-0.0005019298177465492
B8,0.7518716577540108,1.07857,0.308,7.42e-05,0.5265172644139361,0.5259989846024334,-0.0005182798115026532
B8,0.8521390374331551,1.07857,0.308,7.42e-05,0.5233019826159806,0.5229255429245319,-0.0003764396914487378
B8,0.9524064171122996,1.07857,0.308,7.42e-05,0.5200427923699201,0.5200739132075233,3.11208376031491e-05
B8,1.052673796791444,1.07857,0.308,7.42e-05,0.5167422801252568,0.5167826329145401,4.035278928327113e-05
B8,1.1529411764705884,1.07857,0.308,7.42e-05,0.5134032330369681,0.5133350360621868,-6.819697478133158e-05
B8,1.2532085561497326,1.07857,0.308,7.42e-05,0.5100286303359703,0.509508068075807,-0.000520562260163393
B8,1.353475935828877,1.07857,0.308,7.42e-05,0.5066216325338088,0.5065690349528309,-5.259758097786449e-05
B8,1.4537433155080215,1.07857,0.308,7.42e-05,0.5031855685075199,0.5028402966631089,-0.00034527184441102143
B8,1.5540106951871655,1.07857,0.308,7.42e-05,0.49972392055396353,0.4995202420237346,-0.00020367853022895677
B8,1.6542780748663102,1.07857,0.308,7.42e-05,0.4962403075464029,0.49594454533002386,-0.00029576221637905853
B8,1.7545454545454546,1.07857,0.308,7.42e-05,0.49273846636822227,0.4923320640181927,-0.0004064023500295888
B8,1.8548128342245989,1.07857,0.308,7.42e-05,0.48922223183814423,0.489195490119607,-2.674171853722651e-05
B8,1.955080213903743,1.07857,0.308,7.42e-05,0.48569551537642675,0.4856982831388504,2.767762423638853e-06
B8,2.0553475935828875,1.07857,0.308,7.42e-05,0.48216228269132905,0.4820318876302643,-0.00013039506106476972
B8,2.155614973262032,1.07857,0.308,7.42e-05,0.47862653078821216,0.478613181444106,-1.3349344106183825e-05
B8,2.2558823529411764,1.07857,0.308,7.42e-05,0.47509226461931,0.4751664515218303,7.418690252031235e-05
B8,2.3561497326203207,1.07857,0.308,7.42e-05,0.4715634736997854,0.47166373771487125,0.00010026401508583804
B8,2.456417112299465,1.07857,0.308,7.42e-05,0.4680441090149719,0.4680921321192463,4.802310427437506e-05
B8,2.5566844919786096,1.07857,0.308,7.42e-05,0.46453806053471913,0.4647584811138211,0.00022042057910198753
B8,2.656951871657754,1.07857,0.308,7.42e-05,0.46104913563401084,0.46163476946771304,0.0005856338337021927
B8,2.757219251336898,1.07857,0.308,7.42e-05,0.4575810386951183,0.45770315263326006,0.00012211393814176574
B8,2.8574866310160427,1.07857,0.308,7.42e-05,0.4541373521365544,0.4544304323840654,0.0002930802475110128
B8,2.957754010695187,1.07857,0.308,7.42e-05,0.45072151907911634,0.45166044991253024,0.0009389308334138979
B8,3.058021390374331,1.07857,0.308,7.42e-05,0.44733682782074474,0.4481082305738542,0.0007714027531094403
B8,3.158288770053476,1.07857,0.308,7.42e-05,0.4439863982510632,0.4444821237198639,0.0004957254688007229
B8,3.25855614973262,1.07857,0.308,7.42e-05,0.44067317029477204,0.4407393808489499,6.621055417788124e-05
B8,3.3588235294117643,1.07857,0.308,7.42e-05,0.43739989443184984,0.43935876148214914,0.0019588670502992955
B8,3.459090909090909,1.07857,0.308,7.42e-05,0.43416912430288995,0.43473854810706564,0.0005694238041756838
B8,3.5593582887700532,1.07857,0.308,7.42e-05,0.4309832113710485,0.4333113580748821,0.002328146703833578
B8,3.6596256684491975,1.07857,0.308,7.42e-05,0.4278443015786975,0.4278857916730233,4.149009432580231e-05
B8,3.759893048128342,1.07857,0.308,7.42e-05,0.4247543339077077,0.426800588637989,0.0020462547302812495
B8,3.8601604278074864,1.07857,0.308,7.42e-05,0.4217150407276965,0.42439004168429467,0.0026750009565981725
B8,3.9604278074866306,1.07857,0.308,7.42e-05,0.4187279497967807,0.4205970687369765,0.001869118940195813
B8,4.060695187165775,1.07857,0.308,7.42e-05,0.41579438776445404,0.4164751350263245,0.0006807472618704513
B8,4.16096256684492,1.07857,0.308,7.42e-05,0.41291548501593284,0.41305095014808335,0.00013546513215051403
B8,4.261229946524064,1.07857,0.308,7.42e-05,0.4100921816915153,0.41017579949259053,8.361780107524197e-05
B8,4.361497326203208,1.07857,0.308,7.42e-05,0.4073252347126863,0.4076157936482635,0.0002905589355772231
B8,4.461764705882353,1.07857,0.308,7.42e-05,0.4046152256484713,0.40535172661490904,0.0007365009664377364
B8,4.562032085561497,1.07857,0.308,7.42e-05,0.4019625692604434,0.40467719698070287,0.002714627720259488
B8,4.6622994652406415,1.07857,0.308,7.42e-05,0.3993675225721174,0.4046240212183718,0.005256498646254437
B8,4.762566844919786,1.07857,0.308,7.42e-05,0.396830194317931,0.40179642914084485,0.004966234822913862
B8,4.86283422459893,1.07857,0.308,7.42e-05,0.39435055463788743,0.3967246939387458,0.002374139300858391
B8,4.963101604278075,1.07857,0.308,7.42e-05,0.3919284448959193,0.39220058652884154,0.00027214163292221816
B8,5.063368983957219,1.07857,0.308,7.42e-05,0.3895635875125981,0.395260735286781,0.005697147774182898
B8,5.163636363636363,1.07857,0.308,7.42e-05,0.3872555957156203,0.39179293802380427,0.004537342308183978
B8,5.263903743315508,1.07857,0.308,7.42e-05,0.38500398312425244,0.3851175765107568,0.00011359338650435147
B8,5.3641711229946525,1.07857,0.308,7.42e-05,0.3828081730963033,0.3889175760150454,0.006109402918742124
B8,5.464438502673796,1.07857,0.308,7.42e-05,0.380667507778044,0.38535505342547277,0.004687545647428792
B8,5.564705882352941,1.07857,0.308,7.42e-05,0.37858125680864124,0.38011503578541195,0.0015337789767707055
B8,5.664973262032086,1.07857,0.308,7.42e-05,0.37654862564098046,0.38424939753305354,0.007700771892073077
B8,5.765240641711229,1.07857,0.308,7.42e-05,0.3745687634501802,0.3746338552667256,6.509181654540397e-05
B8,5.865508021390374,1.07857,0.308,7.42e-05,0.37264077060959544,0.38297498111881656,0.01033421050922112
B8,5.965775401069519,1.07857,0.308,7.42e-05,0.37076370572164447,0.3708314153729205,6.770965127605999e-05
B8,6.0660427807486625,1.07857,0.308,7.42e-05,0.36893659219741176,0.37942308659615903,0.01048649439874727
B8,6.166310160427807,1.07857,0.308,7.42e-05,0.36715842438469903,0.366951489100245,-0.00020693528445403508
B8,6.266577540106952,1.07857,0.308,7.42e-05,0.3654281732490752,0.37451008611420145,0.009081912865126218
B8,6.366844919786096,1.07857,0.308,7.42e-05,0.36374479161651996,0.36397188312000933,0.0002270915034893739
B8,6.46711229946524,1.07857,0.308,7.42e-05,0.3621072189896418,0.37235458813239325,0.010247369142751428
B8,6.567379679144385,1.07857,0.308,7.42e-05,0.3605143859520932,0.36419414127828165,0.003679755326188472
B8,6.667647058823529,1.07857,0.308,7.42e-05,0.35896521817790833,0.36409358331701025,0.00512836513910192
B8,6.7679144385026735,1.07857,0.308,7.42e-05,0.3574586400640387,0.36840686391788324,0.01094822385384453
B8,6.868181818181818,1.07857,0.308,7.42e-05,0.35599357800545006,0.355916557824434,-7.702018101607422e-05
B8,6.968449197860962,1.07857,0.308,7.42e-05,0.3545689633328315,0.36510549463129655,0.010536531298465046
B8,7.068716577540107,1.07857,0.308,7.42e-05,0.35318373493331395,0.3587204746991704,0.0055367397658564466
B8,7.168983957219251,1.07857,0.308,7.42e-05,0.3518368415746441,0.3541806190112368,0.0023437774365926978
B8,7.269251336898395,1.07857,0.308,7.42e-05,0.3505272439530804,0.3659967922169838,0.015469548263903399
B8,7.36951871657754,1.07857,0.308,7.42e-05,0.34925391648486986,0.35498628592204223,0.005732369437172369
B8,7.469786096256684,1.07857,0.308,7.42e-05,0.34801584886064113,0.3500586975700018,0.0020428487093606673
B8,7.570053475935828,1.07857,0.308,7.42e-05,0.34681204738136506,0.3622655013361757,0.015453453954810625
B8,7.670320855614973,1.07857,0.308,7.42e-05,0.3456415360937635,0.3542226904250724,0.008581154331308849
B8,7.770588235294118,1.07857,0.308,7.42e-05,0.3445033577422266,0.3444072250712901,-9.613267093649958e-05
B8,7.870855614973261,1.07857,0.308,7.42e-05,0.34339657455340794,0.354048201492663,0.010651626939255032
B8,7.971122994652406,1.07857,0.308,7.42e-05,0.34232026886875794,0.35385202731111776,0.011531758442359819
B8,8.071390374331552,1.07857,0.308,7.42e-05,0.3412735436393518,0.3419873700656349,0.0007138264262830929
B8,8.171657754010695,1.07857,0.308,7.42e-05,0.3402555227964245,0.34653881036437195,0.006283287567947438
B8,8.271925133689841,1.07857,0.308,7.42e-05,0.33926535151014575,0.3567816822286635,0.01751633071851777
B8,8.372192513368985,1.07857,0.308,7.42e-05,0.33830219634827063,0.34854058418214634,0.010238387833875706
B8,8.472459893048129,1.07857,0.308,7.42e-05,0.33736524534544793,0.33741890228370697,5.3656938259039055e-05
B8,8.572727272727274,1.07857,0.308,7.42e-05,0.33645370799313756,0.34465122774873813,0.008197519755600569
B8,8.672994652406418,1.07857,0.308,7.42e-05,0.33556681515931447,0.35460493958274614,0.019038124423431668
B8,8.773262032085562,1.07857,0.308,7.42e-05,0.33470381894636847,0.34711570693234955,0.012411887985981085
B8,8.873529411764707,1.07857,0.308,7.42e-05,0.3338639924949225,0.33462000277425874,0.00075601027933625
B8,8.973796791443851,1.07857,0.308,7.42e-05,0.3330466297405971,0.3373493113501515,0.004302681609554382
B8,9.074064171122997,1.07857,0.308,7.42e-05,0.3322510451301508,0.3484287656211997,0.016177720491048875
B8,9.17433155080214,1.07857,0.308,7.42e-05,0.331476573302819,0.34773687154652827,0.01626029824370928
B8,9.274598930481284,1.07857,0.308,7.42e-05,0.33072256874213507,0.3355213623721416,0.004798793630006515
B8,9.374866310160428,1.07857,0.308,7.42e-05,0.329988405403017,0.33054265356850987,0.0005542481654928766
B8,9.475133689839572,1.07857,0.308,7.42e-05,0.32927347631841714,0.3406265697990746,0.011353093480657439
B8,9.575401069518716,1.07857,0.308,7.42e-05,0.32857719318942297,0.3518632509984612,0.023286057809038252
B8,9.67566844919786,1.07857,0.308,7.42e-05,0.3278989859622673,0.3487187850601721,0.020819799097904823
B8,9.775935828877008,1.07857,0.308,7.42e-05,0.3272383023953664,0.3347065501357578,0.007468247740391398
B8,9.87620320855615,1.07857,0.308,7.42e-05,0.3265946076191509,0.32654870091587895,-4.590670327192514e-05
B8,9.976470588235294,1.07857,0.308,7.42e-05,0.3259673836911497,0.33315015402547593,0.007182770334326238
B8,10.07673796791444,1.07857,0.308,7.42e-05,0.32535612914850554,0.34599190914537575,0.020635779996870218
B8,10.177005347593584,1.07857,0.308,7.42e-05,0.32476035855985164,0.35017725807784256,0.02541689951799092
B8,10.277272727272727,1.07857,0.308,7.42e-05,0.3241796020782299,0.3410208397149085,0.016841237636678608
B8,10.377540106951871,1.07857,0.308,7.42e-05,0.3236134049965288,0.3277701955463816,0.004156790549852796
B8,10.477807486631017,1.07857,0.308,7.42e-05,0.32306132730673176,0.3228617631192961,-0.0001995641874356635
B8,10.57807486631016,1.07857,0.308,7.42e-05,0.3225229432640843,0.32960946672869695,0.007086523464612637
B8,10.678342245989306,1.07857,0.308,7.42e-05,0.3219978409571254,0.3400536889453711,0.018055847988245666
B8,10.77860962566845,1.07857,0.308,7.42e-05,0.3214856218844134,0.34360901634247876,0.022123394458065382
B8,10.878877005347594,1.07857,0.308,7.42e-05,0.32098590053861437,0.33686699188193664,0.015881091343322273
B8,10.97914438502674,1.07857,0.308,7.42e-05,0.32049830399853696,0.3258623173153044,0.005364013316767446
B8,11.079411764705885,1.07857,0.308,7.42e-05,0.32002247152958335,0.3200984809967713,7.600946718794299e-05
B8,11.179679144385029,1.07857,0.308,7.42e-05,0.31955805419298433,0.3243910539787833,0.004832999785798986
B8,11.279946524064172,1.07857,0.308,7.42e-05,0.31910471446413063,0.33541494353196916,0.016310229067838522
B8,11.380213903743316,1.07857,0.308,7.42e-05,0.31866212586021825,0.34485290031511207,0.026190774454893817
B8,11.48048128342246,1.07857,0.308,7.42e-05,0.31822997257736996,0.3457069390289884,0.027476966451618456
B8,11.580748663101604,1.07857,0.308,7.42e-05,0.3178079491373424,0.33740812627476385,0.01960017713742146
B8,11.68101604278075,1.07857,0.308,7.42e-05,0.31739576004387127,0.32545199149805365,0.008056231454182383
B8,11.781283422459891,1.07857,0.308,7.42e-05,0.31699311944867314,0.3176133912485359,0.0006202717998627372
B8,11.88155080213904,1.07857,0.308,7.42e-05,0.3165997508270614,0.3185503806700676,0.001950629843006202
B8,11.981818181818182,1.07857,0.308,7.42e-05,0.3162153866631461,0.32736596615388935,0.011150579490743273
B8,12.082085561497326,1.07857,0.308,7.42e-05,0.31583976814450176,0.33859395289334293,0.022754184748841166
B8,12.182352941176472,1.07857,0.308,7.42e-05,0.3154726448662078,0.34563714422319797,0.03016449935699017
B8,12.282620320855616,1.07857,0.308,7.42e-05,0.31511377454412365,0.3445942422626262,0.029480467718502545
B8,12.38288770053476,1.07857,0.308,7.42e-05,0.31476292273725087,0.3361332938811702,0.02137037114391932
B8,12.483155080213905,1.07857,0.308,7.42e-05,0.3144198625790097,0.32471366407800134,0.010293801498991617
B8,12.583422459893049,1.07857,0.308,7.42e-05,0.3140843745172603,0.31598154129426653,0.0018971667770062428
B8,12.683689839572192,1.07857,0.308,7.42e-05,0.3137562460628763,0.3139201770670275,0.00016393100415124096
B8,12.783957219251338,1.07857,0.308,7.42e-05,0.3134352715466698,0.31907487484596153,0.005639603299291751
B8,12.884224598930482,1.07857,0.308,7.42e-05,0.3131212518844847,0.3285185001973755,0.015397248312890799
B8,12.984491978609626,1.07857,0.308,7.42e-05,0.3128139943502198,0.33756081536035115,0.02474682101013137
B8,13.084759358288771,1.07857,0.308,7.42e-05,0.31251331235660595,0.34206890906459125,0.0295555967079853
B8,13.185026737967917,1.07857,0.308,7.42e-05,0.3122190252434993,0.34001260719167875,0.027793581948179436
B8,13.28529411764706,1.07857,0.308,7.42e-05,0.3119309580734906,0.3323952421264804,0.020464284052989834
B8,13.385561497326204,1.07857,0.308,7.42e-05,0.31164894143461785,0.322468006092825,0.010819064658207145
B8,13.485828877005348,1.07857,0.308,7.42e-05,0.31137281124996213,0.3142545079600591,0.0028816967100969704
B8,13.586096256684492,1.07857,0.308,7.42e-05,0.31110240859392596,0.3111240144314116,2.1605837485616508e-05
B8,13.686363636363636,1.07857,0.308,7.42e-05,0.31083757951498103,0.3143866981567446,0.003549118641763549
B8,13.78663101604278,1.07857,0.308,7.42e-05,0.3105781748646816,0.3229824217093819,0.012404246844700317
B8,13.886898395721923,1.07857,0.308,7.42e-05,0.3103240501327367,0.33403526277331447,0.023711212640577795
B8,13.98716577540107,1.07857,0.308,7.42e-05,0.3100750652879551,0.3439449563563139,0.033869891068358804
B8,14.087433155080214,1.07857,0.308,7.42e-05,0.3098310846248534,0.3495747505610781,0.03974366593622469
B8,14.187700534759358,1.07857,0.308,7.42e-05,0.30959197661574533,0.34925294518343947,0.03966096856769413
B8,14.287967914438504,1.07857,0.308,7.42e-05,0.309357613768126,0.34314872545224306,0.03379111168411708
B8,14.388235294117647,1.07857,0.308,7.42e-05,0.3091278724871663,0.33314328572203544,0.024015413234869165
B8,14.488502673796791,1.07857,0.308,7.42e-05,0.3089026329431439,0.3221293342999707,0.013226701356826798
B8,14.588770053475937,1.07857,0.308,7.42e-05,0.3086817789436297,0.3131760569471199,0.004494278003490226
B8,14.68903743315508,1.07857,0.308,7.42e-05,0.3084651978102809,0.30865410357488826,0.00018890576460733888
B8,14.789304812834224,1.07857,0.308,7.42e-05,0.3082527802600529,0.30961544204179764,0.0013626617817447118
B8,14.88957219251337,1.07857,0.308,7.42e-05,0.3080444202906947,0.31560918199398963,0.007564761703294953
B8,14.989839572192514,1.07857,0.308,7.42e-05,0.3078400150703572,0.3250590686230179,0.017219053552660735
B8,15.090106951871658,1.07857,0.308,7.42e-05,0.30763946483117904,0.33559643951080426,0.027956974679625213
B8,15.190374331550805,1.07857,0.308,7.42e-05,0.3074426727666956,0.34458442320021304,0.03714175043351742
B8,15.290641711229949,1.07857,0.308,7.42e-05,0.3072495449329417,0.3501135797596922,0.0428640348267505
B8,15.39090909090909,1.07857,0.308,7.42e-05,0.30705999015310115,0.3508923847783061,0.04383239462520494
B8,15.491176470588236,1.07857,0.308,7.42e-05,0.3068739199255875,0.3469793910077118,0.04010547108212431
B8,15.59144385026738,1.07857,0.308,7.42e-05,0.3066912483354173,0.3392239766294539,0.03253272829403664
B8,15.691711229946524,1.07857,0.308,7.42e-05,0.30651189196876133,0.3294185371312949,0.022906645162533545
B8,15.79197860962567,1.07857,0.308,7.42e-05,0.3063357698305573,0.31945309832261376,0.013117328492056435
B8,15.892245989304811,1.07857,0.308,7.42e-05,0.30616280326506423,0.3113506209564435,0.005187817691379271
B8,15.992513368983955,1.07857,0.308,7.42e-05,0.305992915879254,0.30647303881890614,0.00048012293965216113
B8,16.092780748663102,1.07857,0.308,7.42e-05,0.3058260334689401,0.30552389616859077,-0.0003021373003493366
B8,16.193048128342248,1.07857,0.308,7.42e-05,0.30566208394752775,0.3085155422827609,0.00285345833523315
B8,16.29331550802139,1.07857,0.308,7.42e-05,0.3055009972773023,0.3146446750785823,0.009143677801280004
B8,16.393582887700536,1.07857,0.308,7.42e-05,0.30534270540315195,0.3225436724124067,0.017200967009254775
B8,16.49385026737968,1.07857,0.308,7.42e-05,0.30518714218864057,0.33071189211139607,0.025524749922755496
B8,16.594117647058823,1.07857,0.308,7.42e-05,0.30503424335433427,0.337688165634645,0.03265392228031072
B8,16.69438502673797,1.07857,0.308,7.42e-05,0.30488394641831107,0.3422647578213162,0.03738081140300514
B8,16.794652406417114,1.07857,0.308,7.42e-05,0.3047361906387571,0.34370883502051425,0.03897264438175713
B8,16.894919786096256,1.07857,0.308,7.42e-05,0.30459091695858614,0.3418467789417893,0.03725586198320313
B8,16.995187165775402,1.07857,0.308,7.42e-05,0.3044480679519921,0.33706857789158534,0.032620509939593256
B8,17.095454545454547,1.07857,0.308,7.42e-05,0.3043075877728772,0.3301903582127383,0.02588277043986109
B8,17.19572192513369,1.07857,0.308,7.42e-05,0.3041694221050769,0.32235797924088866,0.018188557135811745
B8,17.295989304812835,1.07857,0.308,7.42e-05,0.30403351811431584,0.3147946330205897,0.01076111490627385
B8,17.39625668449198,1.07857,0.308,7.42e-05,0.303899824401832,0.30862210381326866,0.004722279411436658
B8,17.496524064171123,1.07857,0.308,7.42e-05,0.3037682909596086,0.30476243153090904,0.000994140571300428
B8,17.596791443850268,1.07857,0.308,7.42e-05,0.3036388691271516,0.30375290890901946,0.00011403978186785846
B8,17.697058823529414,1.07857,0.308,7.42e-05,0.3035115115497518,0.3057207571721551,0.0022092456224032664
B8,17.797326203208556,1.07857,0.308,7.42e-05,0.30338617213819363,0.31042079580224946,0.007034623664055828
B8,17.8975935828877,1.07857,0.308,7.42e-05,0.3032628060298277,0.317252039959793,0.013989233929965317
B8,17.997860962566847,1.07857,0.308,7.42e-05,0.30314136955098514,0.32537914688331226,0.022237777332327124
B8,18.09812834224599,1.07857,0.308,7.42e-05,0.30302182018067275,0.3338252932392673,0.030803473058594544
B8,18.198395721925134,1.07857,0.308,7.42e-05,0.30290411651549526,0.34156451878060196,0.0386604022651067
B8,18.29866310160428,1.07857,0.308,7.42e-05,0.30278821823577345,0.3477153873621147,0.04492716912634126
B8,18.398930481283426,1.07857,0.308,7.42e-05,0.30267408607280133,0.35164829484881416,0.04897420877601283
B8,18.499197860962568,1.07857,0.308,7.42e-05,0.3025616817772134,0.35302428905696853,0.050462607279755156
B8,18.599465240641713,1.07857,0.308,7.42e-05,0.30245096808840616,0.3517138271482308,0.04926285905982464
B8,18.699732620320855,1.07857,0.308,7.42e-05,0.30234190870499267,0.3478159166582966,0.04547400795330392
B8,18.8,1.07857,0.308,7.42e-05,0.3022344682562364,0.3418852886948816,0.03965082043864521
B8,0.05,1.26429,0.308,7.42e-05,0.5476217132926241,0.5475731578060471,-4.855548657700659e-05
B8,0.1502673796791443,1.26429,0.308,7.42e-05,0.5447685149399254,0.5447628295864567,-5.6853534686762686e-06
B8,0.2505347593582888,1.26429,0.308,7.42e-05,0.5418592077723718,0.541858665966988,-5.418053838912584e-07
B8,0.3508021390374331,1.26429,0.308,7.42e-05,0.538894905397443,0.5385781191539913,-0.00031678624345166106
B8,0.4510695187165775,1.26429,0.308,7.42e-05,0.5358769259882084,0.535504572850928,-0.0003723531372803457
B8,0.551336898395722,1.26429,0.308,7.42e-05,0.5328067970184048,0.5327966728902968,-1.0124128108079944e-05
B8,0.6516042780748663,1.26429,0.308,7.42e-05,0.5296862584794492,0.5294785267182445,-0.00020773176120469916
B8,0.7518716577540108,1.26429,0.308,7.42e-05,0.5265172644139361,0.5263543666825105,-0.00016289773142563746
B8,0.8521390374331551,1.26429,0.308,7.42e-05,0.5233019826159806,0.5231948451416228,-0.00010713747435775467
B8,0.9524064171122996,1.26429,0.308,7.42e-05,0.5200427923699201,0.5199799884808062,-6.28038891139493e-05
B8,1.052673796791444,1.26429,0.308,7.42e-05,0.5167422801252568,0.5162327406589206,-0.0005095394663362507
B8,1.1529411764705884,1.26429,0.308,7.42e-05,0.5134032330369681,0.5132664098820379,-0.00013682315493024344
B8,1.2532085561497326,1.26429,0.308,7.42e-05,0.5100286303359703,0.5098929288441333,-0.00013570149183705915
B8,1.353475935828877,1.26429,0.308,7.42e-05,0.5066216325338088,0.5066165347096586,-5.097824150146479e-06
B8,1.4537433155080215,1.26429,0.308,7.42e-05,0.5031855685075199,0.503064159906311,-0.00012140860120890551
B8,1.5540106951871655,1.26429,0.308,7.42e-05,0.49972392055396353,0.499713425658287,-1.0494895676504967e-05
B8,1.6542780748663102,1.26429,0.308,7.42e-05,0.4962403075464029,0.4958012830010837,-0.0004390245453191888
B8,1.7545454545454546,1.26429,0.308,7.42e-05,0.49273846636822227,0.4923670448583986,-0.0003714215098236662
B8,1.8548128342245989,1.26429,0.308,7.42e-05,0.48922223183814423,0.48921712259957667,-5.109238567557739e-06
B8,1.955080213903743,1.26429,0.308,7.42e-05,0.48569551537642675,0.48562503792322237,-7.047745320437615e-05
B8,2.0553475935828875,1.26429,0.308,7.42e-05,0.48216228269132905,0.4821560892639908,-6.193427338263557e-06
B8,2.155614973262032,1.26429,0.308,7.42e-05,0.47862653078821216,0.4786151287442112,-1.140204400096323e-05
B8,2.2558823529411764,1.26429,0.308,7.42e-05,0.47509226461931,0.4750850227536311,-7.241865678853099e-06
B8,2.3561497326203207,1.26429,0.308,7.42e-05,0.4715634736997854,0.47165775569350327,9.428199371785961e-05
B8,2.456417112299465,1.26429,0.308,7.42e-05,0.4680441090149719,0.46818358649721564,0.0001394774822437439
B8,2.5566844919786096,1.26429,0.308,7.42e-05,0.46453806053471913,0.46455294373986356,1.488320514442254e-05
B8,2.656951871657754,1.26429,0.308,7.42e-05,0.46104913563401084,0.4613658266133155,0.00031669097930464574
B8,2.757219251336898,1.26429,0.308,7.42e-05,0.4575810386951183,0.4582222172156558,0.000641178520537522
B8,2.8574866310160427,1.26429,0.308,7.42e-05,0.4541373521365544,0.4544754631912589,0.0003381110547045485
B8,2.957754010695187,1.26429,0.308,7.42e-05,0.45072151907911634,0.451031616467271,0.00031009738815468424
B8,3.058021390374331,1.26429,0.308,7.42e-05,0.44733682782074474,0.4487133540342185,0.0013765262134737832
B8,3.158288770053476,1.26429,0.308,7.42e-05,0.4439863982510632,0.4452860570962673,0.0012996588452041102
B8,3.25855614973262,1.26429,0.308,7.42e-05,0.44067317029477204,0.4414749273993224,0.0008017571045503824
B8,3.3588235294117643,1.26429,0.308,7.42e-05,0.43739989443184984,0.43795804143864403,0.0005581470067941852
B8,3.459090909090909,1.26429,0.308,7.42e-05,0.43416912430288995,0.43482837096993426,0.0006592466670443109
B8,3.5593582887700532,1.26429,0.308,7.42e-05,0.4309832113710485,0.43217299334445275,0.001189781973404247
B8,3.6596256684491975,1.26429,0.308,7.42e-05,0.4278443015786975,0.43006774681901694,0.0022234452403194216
B8,3.759893048128342,1.26429,0.308,7.42e-05,0.4247543339077077,0.4277622702593125,0.0030079363516047897
B8,3.8601604278074864,1.26429,0.308,7.42e-05,0.4217150407276965,0.4236761250917553,0.001961084364058785
B8,3.9604278074866306,1.26429,0.308,7.42e-05,0.4187279497967807,0.418763595497355,3.564570057429384e-05
B8,4.060695187165775,1.26429,0.308,7.42e-05,0.41579438776445404,0.417616860847463,0.0018224730830089797
B8,4.16096256684492,1.26429,0.308,7.42e-05,0.41291548501593284,0.4168542546248495,0.003938769608916648
B8,4.261229946524064,1.26429,0.308,7.42e-05,0.4100921816915153,0.41045108575074846,0.00035890405923316715
B8,4.361497326203208,1.26429,0.308,7.42e-05,0.4073252347126863,0.41015536194745983,0.0028301272347735495
B8,4.461764705882353,1.26429,0.308,7.42e-05,0.4046152256484713,0.4079702127794228,0.0033549871309515034
B8,4.562032085561497,1.26429,0.308,7.42e-05,0.4019625692604434,0.40269713913159544,0.0007345698711520576
B8,4.6622994652406415,1.26429,0.308,7.42e-05,0.3993675225721174,0.404546086046314,0.005178563474196596
B8,4.762566844919786,1.26429,0.308,7.42e-05,0.396830194317931,0.3970163495065617,0.00018615518863074332
B8,4.86283422459893,1.26429,0.308,7.42e-05,0.39435055463788743,0.40026434184035725,0.005913787202469822
B8,4.963101604278075,1.26429,0.308,7.42e-05,0.3919284448959193,0.3923268643003338,0.0003984194044144851
B8,5.063368983957219,1.26429,0.308,7.42e-05,0.3895635875125981,0.3953744153043974,0.005810827791799256
B8,5.163636363636363,1.26429,0.308,7.42e-05,0.3872555957156203,0.38927733102488377,0.0020217353092634727
B8,5.263903743315508,1.26429,0.308,7.42e-05,0.38500398312425244,0.38858723928836963,0.003583256164117199
B8,5.3641711229946525,1.26429,0.308,7.42e-05,0.3828081730963033,0.38882177953503977,0.006013606438736496
B8,5.464438502673796,1.26429,0.308,7.42e-05,0.380667507778044,0.38083878115965325,0.00017127338160927152
B8,5.564705882352941,1.26429,0.308,7.42e-05,0.37858125680864124,0.3865266127714544,0.00794535596281315
B8,5.664973262032086,1.26429,0.308,7.42e-05,0.37654862564098046,0.37965488422340954,0.003106258582429078
B8,5.765240641711229,1.26429,0.308,7.42e-05,0.3745687634501802,0.37640758312493927,0.0018388196747590735
B8,5.865508021390374,1.26429,0.308,7.42e-05,0.37264077060959544,0.3819679987703223,0.009327228160726841
B8,5.965775401069519,1.26429,0.308,7.42e-05,0.37076370572164447,0.37347774287406205,0.002714037152417581
B8,6.0660427807486625,1.26429,0.308,7.42e-05,0.36893659219741176,0.37076587340034417,0.001829281202932409
B8,6.166310160427807,1.26429,0.308,7.42e-05,0.36715842438469903,0.37722933348890114,0.010070909104202108
B8,6.266577540106952,1.26429,0.308,7.42e-05,0.3654281732490752,0.37078490076614834,0.005356727517073112
B8,6.366844919786096,1.26429,0.308,7.42e-05,0.36374479161651996,0.3638937600873667,0.00014896847084672205
B8,6.46711229946524,1.26429,0.308,7.42e-05,0.3621072189896418,0.37017175743809716,0.008064538448455338
B8,6.567379679144385,1.26429,0.308,7.42e-05,0.3605143859520932,0.37123961221431534,0.010725226262222165
B8,6.667647058823529,1.26429,0.308,7.42e-05,0.35896521817790833,0.36125227915404173,0.0022870609761334038
B8,6.7679144385026735,1.26429,0.308,7.42e-05,0.3574586400640387,0.3589143252097504,0.0014556851457117048
B8,6.868181818181818,1.26429,0.308,7.42e-05,0.35599357800545006,0.3663817474290927,0.010388169423642624
B8,6.968449197860962,1.26429,0.308,7.42e-05,0.3545689633328315,0.3663019614935465,0.011732998160714991
