source,E_MeV,eta_rad,sin2theta12,dm21_eV2,dm21_1e5_eV2,Pee_day,Pee_night,delta_Pee_earth
B8,10.0,0.8,0.24,7e-05,6.999999999999999,0.26891278416228254,0.2913034110799648,0.022390626917682288
B8,12.0,0.8,0.24,7e-05,6.999999999999999,0.25589836237863894,0.2694699946958963,0.013571632317257332
B8,14.0,0.8,0.24,7e-05,6.999999999999999,0.2480997891867713,0.2731209992076658,0.025021210020894497
B8,5.0,1.25,0.24,7e-05,6.999999999999999,0.3697517774989067,0.37523319689015006,0.005481419391243358
B8,7.0,1.25,0.24,7e-05,6.999999999999999,0.3105039243578687,0.3105671869408725,6.326258300376475e-05
B8,10.0,1.25,0.24,7e-05,6.999999999999999,0.26891278416228254,0.2737175094026732,0.0048047252403906615
B8,12.0,1.25,0.24,7e-05,6.999999999999999,0.25589836237863894,0.2709248201086454,0.015026457730006437
B8,14.0,1.25,0.24,7e-05,6.999999999999999,0.2480997891867713,0.2505883571421031,0.002488567955331783
B8,5.0,0.25,0.24,7.125e-05,7.124999999999999,0.3732033568009762,0.3735086716997849,0.0003053148988086951
B8,7.0,0.25,0.24,7.125e-05,7.124999999999999,0.3131810074871396,0.3109317927735028,-0.0022492147136368157
B8,10.0,0.25,0.24,7.125e-05,7.124999999999999,0.27042909001706084,0.2752409159607651,0.004811825943704273
B8,12.0,0.25,0.24,7.125e-05,7.124999999999999,0.2569512268648202,0.2634374485464352,0.006486221681615001
B8,14.0,0.25,0.24,7.125e-05,7.124999999999999,0.24885709245796228,0.2491567451358344,0.0002996526778721309
B8,5.0,0.8,0.24,7.125e-05,7.124999999999999,0.3732033568009762,0.3781842777283686,0.004980920927392385
B8,7.0,0.8,0.24,7.125e-05,7.124999999999999,0.3131810074871396,0.31676608893808794,0.003585081450948324
B8,10.0,0.8,0.24,7.125e-05,7.124999999999999,0.27042909001706084,0.27146650339251355,0.0010374133754527115
B8,12.0,0.8,0.24,7.125e-05,7.124999999999999,0.2569512268648202,0.27563703099976605,0.01868580413494586
B8,14.0,0.8,0.24,7.125e-05,7.124999999999999,0.24885709245796228,0.2811187306307387,0.03226163817277644
B8,5.0,1.25,0.24,7.125e-05,7.124999999999999,0.3732033568009762,0.37349188192094007,0.0002885251199638561
B8,7.0,1.25,0.24,7.125e-05,7.124999999999999,0.3131810074871396,0.3212502056801117,0.008069198192972082
B8,10.0,1.25,0.24,7.125e-05,7.124999999999999,0.27042909001706084,0.28760960764975174,0.017180517632690906
B8,12.0,1.25,0.24,7.125e-05,7.124999999999999,0.2569512268648202,0.2827951558374391,0.02584392897261889
B8,14.0,1.25,0.24,7.125e-05,7.124999999999999,0.24885709245796228,0.24987231986789868,0.0010152274099363978
B8,5.0,0.25,0.24,7.25e-05,7.249999999999999,0.3766094514882794,0.3759635977766641,-0.0006458537116152963
B8,7.0,0.25,0.24,7.25e-05,7.249999999999999,0.3158672024526309,0.32019448805112083,0.004327285598489938
B8,10.0,0.25,0.24,7.25e-05,7.249999999999999,0.2719691656811012,0.2753068502470464,0.003337684565945187
B8,12.0,0.25,0.24,7.25e-05,7.249999999999999,0.25802421877696274,0.2858810345572769,0.02785681578031418
B8,14.0,0.25,0.24,7.25e-05,7.249999999999999,0.24963017454148742,0.2845602128176672,0.03493003827617977
B8,5.0,0.8,0.24,7.25e-05,7.249999999999999,0.3766094514882794,0.38011258210667787,0.0035031306183984645
B8,7.0,0.8,0.24,7.25e-05,7.249999999999999,0.3158672024526309,0.3264548428606329,0.01058764040800203
B8,10.0,0.8,0.24,7.25e-05,7.249999999999999,0.2719691656811012,0.2908854338405978,0.018916268159496596
B8,12.0,0.8,0.24,7.25e-05,7.249999999999999,0.25802421877696274,0.25818373478621015,0.00015951600924740683
B8,14.0,0.8,0.24,7.25e-05,7.249999999999999,0.24963017454148742,0.25130028248757924,0.00167010794609182
B8,5.0,1.25,0.24,7.25e-05,7.249999999999999,0.3766094514882794,0.38026520549691806,0.0036557540086386564
B8,7.0,1.25,0.24,7.25e-05,7.249999999999999,0.3158672024526309,0.32589842886529324,0.010031226412662353
B8,10.0,1.25,0.24,7.25e-05,7.249999999999999,0.2719691656811012,0.29169125355917114,0.01972208787806995
B8,12.0,1.25,0.24,7.25e-05,7.249999999999999,0.25802421877696274,0.2818277363946048,0.023803517617642045
B8,14.0,1.25,0.24,7.25e-05,7.249999999999999,0.24963017454148742,0.2608823013086679,0.011252126767180487
B8,5.0,0.25,0.24,7.375e-05,7.375,0.37996851556592626,0.3800778723159241,0.0001093567499978465
B8,7.0,0.25,0.24,7.375e-05,7.375,0.31856031856802935,0.32022791920706,0.001667600639030653
B8,10.0,0.25,0.24,7.375e-05,7.375,0.2735323244304538,0.3113730166363161,0.037840692205862336
B8,12.0,0.25,0.24,7.375e-05,7.375,0.25911709551890943,0.2524577291721136,-0.006659366346795814
B8,14.0,0.25,0.24,7.375e-05,7.375,0.2504189704155321,0.26439824153925007,0.01397927112371794
B8,5.0,0.8,0.24,7.375e-05,7.375,0.37996851556592626,0.38155953100475504,0.00159101543882878
B8,7.0,0.8,0.24,7.375e-05,7.375,0.31856031856802935,0.3194328913894393,0.000872572821409956
B8,10.0,0.8,0.24,7.375e-05,7.375,0.2735323244304538,0.2805659889663147,0.007033664535860906
B8,12.0,0.8,0.24,7.375e-05,7.375,0.25911709551890943,0.2786209466492038,0.019503851130294347
B8,14.0,0.8,0.24,7.375e-05,7.375,0.2504189704155321,0.2670727208735506,0.01665375045801848
B8,5.0,1.25,0.24,7.375e-05,7.375,0.37996851556592626,0.38255376503807625,0.0025852494721499975
B8,7.0,1.25,0.24,7.375e-05,7.375,0.31856031856802935,0.3197064704061073,0.0011461518380779245
B8,10.0,1.25,0.24,7.375e-05,7.375,0.2735323244304538,0.282575873828914,0.009043549398460249
B8,12.0,1.25,0.24,7.375e-05,7.375,0.25911709551890943,0.2703361399461997,0.01121904442729027
B8,14.0,1.25,0.24,7.375e-05,7.375,0.2504189704155321,0.2751231195955096,0.024704149179977486
B8,5.0,0.25,0.24,7.42e-05,7.42,0.3811660038084357,0.3880143400506928,0.006848336242257114
B8,7.0,0.25,0.24,7.42e-05,7.42,0.31953112185837323,0.34101005048209204,0.021478928623718807
B8,10.0,0.25,0.24,7.42e-05,7.42,0.27410057668114407,0.3181636034938589,0.044063026812714845
B8,12.0,0.25,0.24,7.42e-05,7.42,0.25951534965913914,0.2552618177910878,-0.00425353186805133
B8,14.0,0.25,0.24,7.42e-05,7.42,0.25070676961519023,0.2476450860590465,-0.003061683556143724
B8,5.0,0.8,0.24,7.42e-05,7.42,0.3811660038084357,0.3860307566863477,0.004864752877911993
B8,7.0,0.8,0.24,7.42e-05,7.42,0.31953112185837323,0.32653285892241696,0.007001737064043723
B8,10.0,0.8,0.24,7.42e-05,7.42,0.27410057668114407,0.2742688780720407,0.0001683013908966302
B8,12.0,0.8,0.24,7.42e-05,7.42,0.25951534965913914,0.28037037392227504,0.020855024263135902
B8,14.0,0.8,0.24,7.42e-05,7.42,0.25070676961519023,0.27815551781470405,0.027448748199513817
B8,5.0,1.25,0.24,7.42e-05,7.42,0.3811660038084357,0.3817773890170342,0.0006113852085984917
B8,7.0,1.25,0.24,7.42e-05,7.42,0.31953112185837323,0.31952284517387763,-8.276684495600595e-06
B8,10.0,1.25,0.24,7.42e-05,7.42,0.27410057668114407,0.27879184037397065,0.004691263692826575
B8,12.0,1.25,0.24,7.42e-05,7.42,0.25951534965913914,0.2660245541490261,0.006509204489886955
B8,14.0,1.25,0.24,7.42e-05,7.42,0.25070676961519023,0.2788866348868722,0.02817986527168198
B8,5.0,0.25,0.24,7.5e-05,7.499999999999999,0.38327922387967295,0.38196036788416465,-0.0013188559955082946
B8,7.0,0.25,0.24,7.5e-05,7.499999999999999,0.32125822176722424,0.3232678231128707,0.0020096013456464834
B8,10.0,0.25,0.24,7.5e-05,7.499999999999999,0.2751178587727769,0.27794684427384725,0.002828985501070358
B8,12.0,0.25,0.24,7.5e-05,7.499999999999999,0.26022959862153233,0.254265199150715,-0.005964399470817339
B8,14.0,0.25,0.24,7.5e-05,7.499999999999999,0.2512234056072283,0.24168880094735415,-0.00953460465987413
B8,5.0,0.8,0.24,7.5e-05,7.499999999999999,0.38327922387967295,0.3835650501467963,0.000285826267123368
B8,7.0,0.8,0.24,7.5e-05,7.499999999999999,0.32125822176722424,0.3260700209359617,0.004811799168737474
B8,10.0,0.8,0.24,7.5e-05,7.499999999999999,0.2751178587727769,0.2861298498006748,0.011011991027897905
B8,12.0,0.8,0.24,7.5e-05,7.499999999999999,0.26022959862153233,0.2684709522413924,0.008241353619860059
B8,14.0,0.8,0.24,7.5e-05,7.499999999999999,0.2512234056072283,0.28245259727559974,0.03122919166837146
B8,5.0,1.25,0.24,7.5e-05,7.499999999999999,0.38327922387967295,0.3840808422775415,0.0008016183978685754
B8,7.0,1.25,0.24,7.5e-05,7.499999999999999,0.32125822176722424,0.32436828716287025,0.003110065395646011
B8,10.0,1.25,0.24,7.5e-05,7.499999999999999,0.2751178587727769,0.27530715574271303,0.00018929696993613687
B8,12.0,1.25,0.24,7.5e-05,7.499999999999999,0.26022959862153233,0.261105731559499,0.0008761329379666782
B8,14.0,1.25,0.24,7.5e-05,7.499999999999999,0.2512234056072283,0.2820351769817762,0.030811771374547936
B8,5.0,0.25,0.24,7.625e-05,7.624999999999999,0.386540459262336,0.3882982354181514,0.0017577761558154048
B8,7.0,0.25,0.24,7.625e-05,7.624999999999999,0.3239588390043853,0.3324091412423624,0.008450302237977103
B8,10.0,0.25,0.24,7.625e-05,7.624999999999999,0.2767250420132487,0.3052352523962517,0.028510210383003
B8,12.0,0.25,0.24,7.625e-05,7.624999999999999,0.2613614541060107,0.2800927388651615,0.018731284759150812
B8,14.0,0.25,0.24,7.625e-05,7.624999999999999,0.25204339621807365,0.24443340864339705,-0.007609987574676597
B8,5.0,0.8,0.24,7.625e-05,7.624999999999999,0.386540459262336,0.38657707779630684,3.661853397085579e-05
B8,7.0,0.8,0.24,7.625e-05,7.624999999999999,0.3239588390043853,0.33154962039378083,0.007590781389395507
B8,10.0,0.8,0.24,7.625e-05,7.624999999999999,0.2767250420132487,0.29100186992517757,0.014276827911928858
B8,12.0,0.8,0.24,7.625e-05,7.624999999999999,0.2613614541060107,0.2663184979014619,0.004957043795451199
B8,14.0,0.8,0.24,7.625e-05,7.624999999999999,0.25204339621807365,0.25619145034305507,0.004148054124981426
B8,5.0,1.25,0.24,7.625e-05,7.624999999999999,0.386540459262336,0.39070684534410177,0.004166386081765783
B8,7.0,1.25,0.24,7.625e-05,7.624999999999999,0.3239588390043853,0.3339851255095398,0.01002628650515447
B8,10.0,1.25,0.24,7.625e-05,7.624999999999999,0.2767250420132487,0.28168038794434863,0.004955345931099919
B8,12.0,1.25,0.24,7.625e-05,7.624999999999999,0.2613614541060107,0.26411868444521946,0.0027572303392087716
B8,14.0,1.25,0.24,7.625e-05,7.624999999999999,0.25204339621807365,0.2770544690919559,0.025011072873882267
B8,5.0,0.25,0.24,7.75e-05,7.749999999999999,0.38975129958299287,0.39433981656065076,0.004588516977657886
B8,7.0,0.25,0.24,7.75e-05,7.749999999999999,0.32666016211196597,0.32650867201978223,-0.000151490092183737
B8,10.0,0.25,0.24,7.75e-05,7.749999999999999,0.2783531298510886,0.27220180640997643,-0.006151323441112189
B8,12.0,0.25,0.24,7.75e-05,7.749999999999999,0.2625123728792384,0.25948262099419844,-0.003029751885039955
B8,14.0,0.25,0.24,7.75e-05,7.749999999999999,0.25287884896494156,0.26973122011300293,0.016852371148061374
B8,5.0,0.8,0.24,7.75e-05,7.749999999999999,0.38975129958299287,0.3902970896557972,0.0005457900728043086
B8,7.0,0.8,0.24,7.75e-05,7.749999999999999,0.32666016211196597,0.32675362270235797,9.346059039200272e-05
B8,10.0,0.8,0.24,7.75e-05,7.749999999999999,0.2783531298510886,0.28185405858881474,0.0035009287377261167
B8,12.0,0.8,0.24,7.75e-05,7.749999999999999,0.2625123728792384,0.28298135380690653,0.020468980927668134
B8,14.0,0.8,0.24,7.75e-05,7.749999999999999,0.25287884896494156,0.26281197236276915,0.009933123397827592
B8,5.0,1.25,0.24,7.75e-05,7.749999999999999,0.38975129958299287,0.3898292664901516,7.79669071587219e-05
B8,7.0,1.25,0.24,7.75e-05,7.749999999999999,0.32666016211196597,0.3311180763415469,0.004457914229580917
B8,10.0,1.25,0.24,7.75e-05,7.749999999999999,0.2783531298510886,0.2941128255117231,0.015759695660634454
B8,12.0,1.25,0.24,7.75e-05,7.749999999999999,0.2625123728792384,0.27667260802465277,0.014160235145414368
B8,14.0,1.25,0.24,7.75e-05,7.749999999999999,0.25287884896494156,0.2648135293385669,0.011934680373625328
B8,5.0,0.25,0.24,7.875e-05,7.875,0.39291100483587443,0.3935841613725094,0.0006731565366349668
B8,7.0,0.25,0.24,7.875e-05,7.875,0.32936025112622486,0.333805991740601,0.004445740614376137
B8,10.0,0.25,0.24,7.875e-05,7.875,0.2800013619994015,0.2780374372841614,-0.001963924715240095
B8,12.0,0.25,0.24,7.875e-05,7.875,0.2636820511598871,0.30570330409049445,0.04202125293060738
B8,14.0,0.25,0.24,7.875e-05,7.875,0.25372966123657625,0.25996753518160526,0.006237873945029004
B8,5.0,0.8,0.24,7.875e-05,7.875,0.39291100483587443,0.3942775796761826,0.0013665748403081657
B8,7.0,0.8,0.24,7.875e-05,7.875,0.32936025112622486,0.3350729313081988,0.0057126801819739614
B8,10.0,0.8,0.24,7.875e-05,7.875,0.2800013619994015,0.29816388724169035,0.01816252524228884
B8,12.0,0.8,0.24,7.875e-05,7.875,0.2636820511598871,0.2648510490526065,0.0011689978927194034
B8,14.0,0.8,0.24,7.875e-05,7.875,0.25372966123657625,0.2813394297212316,0.02760976848465535
B8,5.0,1.25,0.24,7.875e-05,7.875,0.39291100483587443,0.39601952250408634,0.0031085176682119076
B8,7.0,1.25,0.24,7.875e-05,7.875,0.32936025112622486,0.32961430599293357,0.00025405486670870836
B8,10.0,1.25,0.24,7.875e-05,7.875,0.2800013619994015,0.29705996300046245,0.017058601001060936
B8,12.0,1.25,0.24,7.875e-05,7.875,0.2636820511598871,0.2866425757348062,0.02296052457491915
B8,14.0,1.25,0.24,7.875e-05,7.875,0.25372966123657625,0.255265584428805,0.0015359231922287275
B8,5.0,0.25,0.24,8e-05,8.0,0.39601900438626186,0.3970228773190679,0.0010038729328060159
B8,7.0,0.25,0.24,8e-05,8.0,0.332057237093927,0.35222776673228967,0.02017052963836269
B8,10.0,0.25,0.24,8e-05,8.0,0.28166896382116363,0.2946513458221499,0.012982382000986281
B8,12.0,0.25,0.24,8e-05,8.0,0.2648701709335431,0.2826353175282161,0.017765146594672987
B8,14.0,0.25,0.24,8e-05,8.0,0.25459572116544477,0.26813900912888194,0.013543287963437178
B8,5.0,0.8,0.24,8e-05,8.0,0.39601900438626186,0.398316056648104,0.002297052261842125
B8,7.0,0.8,0.24,8e-05,8.0,0.332057237093927,0.3384705201950605,0.006413283101133538
B8,10.0,0.8,0.24,8e-05,8.0,0.28166896382116363,0.28180463897770336,0.0001356751565397274
B8,12.0,0.8,0.24,8e-05,8.0,0.2648701709335431,0.2783625134537634,0.013492342520220302
B8,14.0,0.8,0.24,8e-05,8.0,0.25459572116544477,0.26080119812293157,0.0062054769574868
B8,5.0,1.25,0.24,8e-05,8.0,0.39601900438626186,0.39767492320017317,0.0016559188139113057
B8,7.0,1.25,0.24,8e-05,8.0,0.332057237093927,0.33912296285775273,0.007065725763825748
B8,10.0,1.25,0.24,8e-05,8.0,0.28166896382116363,0.2888724621837324,0.007203498362568783
B8,12.0,1.25,0.24,8e-05,8.0,0.2648701709335431,0.285046337511614,0.02017616657807092
B8,14.0,1.25,0.24,8e-05,8.0,0.25459572116544477,0.2559452224422496,0.001349501276804832
B8,5.0,0.25,0.24,8.125e-05,8.124999999999998,0.3990748844722838,0.4055192993719469,0.006444414899663131
B8,7.0,0.25,0.24,8.125e-05,8.124999999999998,0.33474932437741495,0.34424181352864364,0.009492489151228689
B8,10.0,0.25,0.24,8.125e-05,8.124999999999998,0.28335514797428585,0.28699458291464197,0.0036394349403561232
B8,12.0,0.25,0.24,8.125e-05,8.124999999999998,0.26607640043523506,0.2857229890125367,0.019646588577301616
B8,14.0,0.25,0.24,8.125e-05,8.124999999999998,0.25547690771475734,0.31456715314209127,0.05909024542733393
B8,5.0,0.8,0.24,8.125e-05,8.124999999999998,0.3990748844722838,0.402213478905136,0.003138594432852193
B8,7.0,0.8,0.24,8.125e-05,8.124999999999998,0.33474932437741495,0.33466860493249667,-8.071944491827576e-05
B8,10.0,0.8,0.24,8.125e-05,8.124999999999998,0.28335514797428585,0.30056114436013165,0.0172059963858458
B8,12.0,0.8,0.24,8.125e-05,8.124999999999998,0.26607640043523506,0.28231533445108353,0.016238934015848472
B8,14.0,0.8,0.24,8.125e-05,8.124999999999998,0.25547690771475734,0.26124355170222247,0.005766643987465125
B8,5.0,1.25,0.24,8.125e-05,8.124999999999998,0.3990748844722838,0.3999460202317308,0.0008711357594470281
B8,7.0,1.25,0.24,8.125e-05,8.124999999999998,0.33474932437741495,0.3420944896835007,0.007345165306085755
B8,10.0,1.25,0.24,8.125e-05,8.124999999999998,0.28335514797428585,0.2834011727907882,4.602481650234358e-05
B8,12.0,1.25,0.24,8.125e-05,8.124999999999998,0.26607640043523506,0.274916990005709,0.008840589570473956
B8,14.0,1.25,0.24,8.125e-05,8.124999999999998,0.25547690771475734,0.2663669713099854,0.010890063595228039
B8,5.0,0.25,0.24,8.25e-05,8.25,0.40207837604441543,0.406224934890189,0.004146558845773585
B8,7.0,0.25,0.24,8.25e-05,8.25,0.33743479247827657,0.3349346750194554,-0.0025001174588211716
B8,10.0,0.25,0.24,8.25e-05,8.25,0.2850591160588814,0.31209062678801297,0.02703151072913157
B8,12.0,0.25,0.24,8.25e-05,8.25,0.2673003946576049,0.28075327505269637,0.01345288039509146
B8,14.0,0.25,0.24,8.25e-05,8.25,0.2563730907804267,0.2576385431381314,0.0012654523577046994
B8,5.0,0.8,0.24,8.25e-05,8.25,0.40207837604441543,0.40553273428179637,0.003454358237380939
B8,7.0,0.8,0.24,8.25e-05,8.25,0.33743479247827657,0.34554958324927737,0.008114790771000802
B8,10.0,0.8,0.24,8.25e-05,8.25,0.2850591160588814,0.2860859495659615,0.001026833507080105
B8,12.0,0.8,0.24,8.25e-05,8.25,0.2673003946576049,0.2673827158393037,8.232118169876346e-05
B8,14.0,0.8,0.24,8.25e-05,8.25,0.2563730907804267,0.2799766654939459,0.023603574713519204
B8,5.0,1.25,0.24,8.25e-05,8.25,0.40207837604441543,0.4051576152281667,0.003079239183751248
B8,7.0,1.25,0.24,8.25e-05,8.25,0.33743479247827657,0.3379161359829849,0.00048134350470835363
B8,10.0,1.25,0.24,8.25e-05,8.25,0.2850591160588814,0.290110945181754,0.005051829122872609
B8,12.0,1.25,0.24,8.25e-05,8.25,0.2673003946576049,0.26774609140084316,0.00044569674323824415
B8,14.0,1.25,0.24,8.25e-05,8.25,0.2563730907804267,0.2787097202371085,0.0223366294566818
B8,5.0,0.25,0.24,8.375e-05,8.375,0.4050293430088444,0.4047890987955489,-0.00024024421329549295
B8,7.0,0.25,0.24,8.375e-05,8.375,0.3401119974023616,0.34202050097605796,0.001908503573696374
B8,10.0,0.25,0.24,8.375e-05,8.375,0.28678006026006797,0.29558683168224936,0.008806771422181392
B8,12.0,0.25,0.24,8.375e-05,8.375,0.26854179588287125,0.2659041629314437,-0.0026376329514275487
B8,14.0,0.25,0.24,8.375e-05,8.375,0.25728413130769134,0.28653443443421767,0.029250303126526322
B8,5.0,0.8,0.24,8.375e-05,8.375,0.4050293430088444,0.40791573623837973,0.0028863932295353223
B8,7.0,0.8,0.24,8.375e-05,8.375,0.3401119974023616,0.34436251390803396,0.004250516505672375
B8,10.0,0.8,0.24,8.375e-05,8.375,0.28678006026006797,0.2999632067815459,0.01318314652147795
B8,12.0,0.8,0.24,8.375e-05,8.375,0.26854179588287125,0.2891296026287504,0.020587806745879178
B8,14.0,0.8,0.24,8.375e-05,8.375,0.25728413130769134,0.26464722425444126,0.007363092946749916
B8,5.0,1.25,0.24,8.375e-05,8.375,0.4050293430088444,0.4050256290745097,-3.71393433473699e-06
B8,7.0,1.25,0.24,8.375e-05,8.375,0.3401119974023616,0.34325626074173116,0.0031442633393695685
B8,10.0,1.25,0.24,8.375e-05,8.375,0.28678006026006797,0.3012104120220516,0.01443035176198365
B8,12.0,1.25,0.24,8.375e-05,8.375,0.26854179588287125,0.2715935435950317,0.0030517477121604353
B8,14.0,1.25,0.24,8.375e-05,8.375,0.25728413130769134,0.2840220012401556,0.026737869932464242
B8,5.0,0.25,0.24,8.5e-05,8.5,0.4079277709266444,0.4108502858262758,0.002922514899631412
B8,7.0,0.25,0.24,8.5e-05,8.5,0.34277937259094204,0.3434449083383541,0.0006655357474120716
B8,10.0,0.25,0.24,8.5e-05,8.5,0.2885171649799045,0.2941224031918259,0.005605238211921437
B8,12.0,0.25,0.24,8.5e-05,8.5,0.269800234236704,0.26676285211272777,-0.003037382123976251
B8,14.0,0.25,0.24,8.5e-05,8.5,0.25820988142208046,0.2711748500567148,0.012964968634634366
B8,5.0,0.8,0.24,8.5e-05,8.5,0.4079277709266444,0.40958213880017397,0.001654367873529572
B8,7.0,0.8,0.24,8.5e-05,8.5,0.34277937259094204,0.3441990332108907,0.0014196606199486372
B8,10.0,0.8,0.24,8.5e-05,8.5,0.2885171649799045,0.29273977561309716,0.0042226106331926805
B8,12.0,0.8,0.24,8.5e-05,8.5,0.269800234236704,0.2789644928086947,0.009164258571990658
B8,14.0,0.8,0.24,8.5e-05,8.5,0.25820988142208046,0.2618180520371513,0.0036081706150708492
B8,5.0,1.25,0.24,8.5e-05,8.5,0.4079277709266444,0.41048508176628057,0.0025573108396361732
B8,7.0,1.25,0.24,8.5e-05,8.5,0.34277937259094204,0.3507049958747753,0.007925623283833283
B8,10.0,1.25,0.24,8.5e-05,8.5,0.2885171649799045,0.30324460739508713,0.014727442415182646
B8,12.0,1.25,0.24,8.5e-05,8.5,0.269800234236704,0.28314319247296665,0.013342958236262636
B8,14.0,1.25,0.24,8.5e-05,8.5,0.25820988142208046,0.2790403043746266,0.020830422952546168
B8,5.0,0.25,0.24,8.625e-05,8.624999999999998,0.4107737562080449,0.41512902835482807,0.004355272146783162
B8,7.0,0.25,0.24,8.625e-05,8.624999999999998,0.34543542944439803,0.3473294608299715,0.0018940313855734803
B8,10.0,0.25,0.24,8.625e-05,8.624999999999998,0.29026960845232114,0.2868369047560881,-0.0034327036962330526
B8,12.0,0.25,0.24,8.625e-05,8.624999999999998,0.2710753282620499,0.2897920042803174,0.018716676018267486
B8,14.0,0.25,0.24,8.625e-05,8.624999999999998,0.2591501845743624,0.25329434449803495,-0.005855840076327445
B8,5.0,0.8,0.24,8.625e-05,8.624999999999998,0.4107737562080449,0.41127067807168605,0.0004969218636411421
B8,7.0,0.8,0.24,8.625e-05,8.624999999999998,0.34543542944439803,0.3542923101343264,0.008856880689928348
B8,10.0,0.8,0.24,8.625e-05,8.624999999999998,0.29026960845232114,0.2986375276391308,0.00836791918680968
B8,12.0,0.8,0.24,8.625e-05,8.624999999999998,0.2710753282620499,0.2754713384224036,0.004396010160353736
