source,E_MeV,spectrum_per_MeV,kind
B8,13.64,0.029646545861570686,continuum
B8,13.66,0.02923172656691539,continuum
B8,13.68,0.028818377014124347,continuum
B8,13.7,0.028406528349438694,continuum
B8,13.72,0.027996211828962815,continuum
B8,13.74,0.02758745881866451,continuum
B8,13.76,0.02718030079437473,continuum
B8,13.78,0.02677476934178777,continuum
B8,13.8,0.026370896156461147,continuum
B8,13.82,0.02596871304381579,continuum
B8,13.84,0.0255682519191358,continuum
B8,13.86,0.025169544807568597,continuum
B8,13.879999999999999,0.02477262384412488,continuum
B8,13.9,0.02437752127367861,continuum
B8,13.92,0.023984269450967138,continuum
B8,13.94,0.023592900840590975,continuum
B8,13.959999999999999,0.023203448017013958,continuum
B8,13.98,0.022815943664563194,continuum
B8,14.0,0.02243042057742916,continuum
B8,14.02,0.022046911659665516,continuum
B8,14.04,0.02166544992518924,continuum
B8,14.06,0.02128606849778057,continuum
B8,14.08,0.020908800611083113,continuum
B8,14.1,0.020533679608603677,continuum
B8,14.12,0.020160738943712373,continuum
B8,14.14,0.01979001217964258,continuum
B8,14.16,0.019421532989491046,continuum
B8,14.18,0.019055335156217715,continuum
B8,14.2,0.018691452572645834,continuum
B8,14.22,0.01832991924146192,continuum
B8,14.24,0.017970769275215855,continuum
B8,14.26,0.017614036896320722,continuum
B8,14.28,0.017259756437052912,continuum
B8,14.3,0.01690796233955207,continuum
B8,14.32,0.01655868915582123,continuum
B8,14.34,0.0162119715477266,continuum
B8,14.36,0.015867844286997716,continuum
B8,14.379999999999999,0.015526342255227395,continuum
B8,14.4,0.015187500443871701,continuum
B8,14.42,0.014851353954250088,continuum
B8,14.44,0.014517937997545192,continuum
B8,14.459999999999999,0.014187287894802968,continuum
B8,14.48,0.01385943907693262,continuum
B8,14.5,0.013534427084706738,continuum
B8,14.52,0.013212287568761095,continuum
B8,14.54,0.012893056289594784,continuum
B8,14.56,0.012576769117570155,continuum
B8,14.58,0.012263462032912923,continuum
B8,14.6,0.011953171125712005,continuum
B8,14.62,0.011645932595919634,continuum
B8,14.64,0.011341782753351293,continuum
B8,14.66,0.01104075801768584,continuum
B8,14.68,0.010742894918465327,continuum
B8,14.7,0.010448230095095122,continuum
B8,14.72,0.010156800296843854,continuum
B8,14.74,0.009868642382843509,continuum
B8,14.76,0.009583793322089283,continuum
B8,14.78,0.009302290193439682,continuum
B8,14.8,0.00902417018561647,continuum
B8,14.82,0.008749470597204772,continuum
B8,14.84,0.008478228836652921,continuum
B8,14.86,0.008210482422272562,continuum
B8,14.879999999999999,0.007946268982238621,continuum
B8,14.9,0.0076856262545892924,continuum
B8,14.92,0.00742859208722611,continuum
B8,14.94,0.007175204437913841,continuum
B8,14.959999999999999,0.006925501374280545,continuum
B8,14.98,0.006679521073817552,continuum
B8,15.0,0.006437301823879542,continuum
B8,15.02,0.0061988820216844105,continuum
B8,15.04,0.005964300174313362,continuum
B8,15.06,0.0057335948987108625,continuum
B8,15.08,0.0055068049216847265,continuum
B8,15.1,0.005283969079905992,continuum
B8,15.12,0.005065126319908998,continuum
B8,15.14,0.004850315698091351,continuum
B8,15.16,0.004639576380714002,continuum
B8,15.18,0.004432947643901124,continuum
B8,15.2,0.004230468873640198,continuum
B8,15.22,0.004032179565781969,continuum
B8,15.24,0.003838119326040521,continuum
B8,15.26,0.003648327869993169,continuum
B8,15.28,0.00346284502308053,continuum
B8,15.3,0.0032817107206064887,continuum
B8,15.32,0.003104965007738265,continuum
B8,15.34,0.002932648039506311,continuum
B8,15.36,0.0027648000808043836,continuum
B8,15.379999999999999,0.002601461506389521,continuum
B8,15.4,0.0024426728008820333,continuum
B8,15.42,0.0022884745587655564,continuum
B8,15.44,0.00213890748438697,continuum
B8,15.459999999999999,0.001994012391956451,continuum
B8,15.48,0.0018538302055474483,continuum
B8,15.5,0.0017184019590967333,continuum
B8,15.52,0.0015877687964043238,continuum
B8,15.54,0.0014619719711335352,continuum
B8,15.56,0.001341052846810956,continuum
B8,15.58,0.0012250528968264917,continuum
B8,15.6,0.0011140137044333,continuum
B8,15.62,0.0010079769627478335,continuum
B8,15.64,0.0009069844747498218,continuum
B8,15.66,0.0008110781532823034,continuum
B8,15.68,0.0007203000210515761,continuum
B8,15.7,0.0006346922106272304,continuum
B8,15.72,0.0005542969644421345,continuum
B8,15.74,0.00047915663479246263,continuum
B8,15.76,0.0004093136838376515,continuum
B8,15.78,0.00034481068360042955,continuum
B8,15.8,0.0002856903159668049,continuum
B8,15.82,0.00023199537268608558,continuum
B8,15.84,0.000183768755370848,continuum
B8,15.86,0.00014105347549695863,continuum
B8,15.88,0.00010389265440356533,continuum
B8,15.9,7.232952329311002e-05,continuum
B8,15.92,4.6407423231309e-05,continuum
B8,15.94,2.6169805147166515e-05,continuum
B8,15.959999999999999,1.1660229832971313e-05,continuum
B8,15.98,2.92236794429607e-06,continuum
B8,16.0,0.0,continuum
B8,16.02,0.0,continuum
B8,16.04,0.0,continuum
B8,16.06,0.0,continuum
B8,16.08,0.0,continuum
B8,16.1,0.0,continuum
B8,16.12,0.0,continuum
B8,16.14,0.0,continuum
B8,16.16,0.0,continuum
B8,16.18,0.0,continuum
B8,16.2,0.0,continuum
B8,16.22,0.0,continuum
B8,16.24,0.0,continuum
B8,16.26,0.0,continuum
B8,16.28,0.0,continuum
B8,16.3,0.0,continuum
B8,16.32,0.0,continuum
B8,16.34,0.0,continuum
B8,16.36,0.0,continuum
B8,16.38,0.0,continuum
B8,16.4,0.0,continuum
B8,16.419999999999998,0.0,continuum
B8,16.44,0.0,continuum
B8,16.46,0.0,continuum
B8,16.48,0.0,continuum
B8,16.5,0.0,continuum
B8,16.52,0.0,continuum
B8,16.54,0.0,continuum
B8,16.56,0.0,continuum
B8,16.58,0.0,continuum
B8,16.6,0.0,continuum
B8,16.62,0.0,continuum
B8,16.64,0.0,continuum
B8,16.66,0.0,continuum
B8,16.68,0.0,continuum
B8,16.7,0.0,continuum
B8,16.72,0.0,continuum
B8,16.74,0.0,continuum
B8,16.76,0.0,continuum
B8,16.78,0.0,continuum
B8,16.8,0.0,continuum
B8,16.82,0.0,continuum
B8,16.84,0.0,continuum
B8,16.86,0.0,continuum
B8,16.88,0.0,continuum
B8,16.9,0.0,continuum
B8,16.919999999999998,0.0,continuum
B8,16.94,0.0,continuum
B8,16.96,0.0,continuum
B8,16.98,0.0,continuum
B8,17.0,0.0,continuum
B8,17.02,0.0,continuum
B8,17.04,0.0,continuum
B8,17.06,0.0,continuum
B8,17.08,0.0,continuum
B8,17.1,0.0,continuum
B8,17.12,0.0,continuum
B8,17.14,0.0,continuum
B8,17.16,0.0,continuum
B8,17.18,0.0,continuum
B8,17.2,0.0,continuum
B8,17.22,0.0,continuum
B8,17.24,0.0,continuum
B8,17.26,0.0,continuum
B8,17.28,0.0,continuum
B8,17.3,0.0,continuum
B8,17.32,0.0,continuum
B8,17.34,0.0,continuum
B8,17.36,0.0,continuum
B8,17.38,0.0,continuum
B8,17.4,0.0,continuum
B8,17.42,0.0,continuum
B8,17.44,0.0,continuum
B8,17.46,0.0,continuum
B8,17.48,0.0,continuum
B8,17.5,0.0,continuum
B8,17.52,0.0,continuum
B8,17.54,0.0,continuum
B8,17.56,0.0,continuum
B8,17.58,0.0,continuum
B8,17.6,0.0,continuum
B8,17.62,0.0,continuum
B8,17.64,0.0,continuum
B8,17.66,0.0,continuum
B8,17.68,0.0,continuum
B8,17.7,0.0,continuum
B8,17.72,0.0,continuum
B8,17.74,0.0,continuum
B8,17.76,0.0,continuum
B8,17.78,0.0,continuum
B8,17.8,0.0,continuum
B8,17.82,0.0,continuum
B8,17.84,0.0,continuum
B8,17.86,0.0,continuum
B8,17.88,0.0,continuum
B8,17.9,0.0,continuum
B8,17.92,0.0,continuum
B8,17.94,0.0,continuum
B8,17.96,0.0,continuum
B8,17.98,0.0,continuum
B8,18.0,0.0,continuum
B8,18.02,0.0,continuum
B8,18.04,0.0,continuum
B8,18.06,0.0,continuum
B8,18.08,0.0,continuum
B8,18.1,0.0,continuum
B8,18.12,0.0,continuum
B8,18.14,0.0,continuum
B8,18.16,0.0,continuum
B8,18.18,0.0,continuum
B8,18.2,0.0,continuum
B8,18.22,0.0,continuum
B8,18.24,0.0,continuum
B8,18.26,0.0,continuum
B8,18.28,0.0,continuum
B8,18.3,0.0,continuum
B8,18.32,0.0,continuum
B8,18.34,0.0,continuum
B8,18.36,0.0,continuum
B8,18.38,0.0,continuum
B8,18.4,0.0,continuum
B8,18.42,0.0,continuum
B8,18.44,0.0,continuum
B8,18.46,0.0,continuum
B8,18.48,0.0,continuum
B8,18.5,0.0,continuum
B8,18.52,0.0,continuum
B8,18.54,0.0,continuum
B8,18.56,0.0,continuum
B8,18.58,0.0,continuum
B8,18.6,0.0,continuum
B8,18.62,0.0,continuum
B8,18.64,0.0,continuum
B8,18.66,0.0,continuum
B8,18.68,0.0,continuum
B8,18.7,0.0,continuum
B8,18.72,0.0,continuum
B8,18.74,0.0,continuum
B8,18.76,0.0,continuum
B8,18.78,0.0,continuum
B8,18.8,0.0,continuum
N13,0.02,0.006731963893124363,continuum
N13,0.04,0.026022021480862766,continuum
N13,0.06,0.056546291201574575,continuum
N13,0.08,0.0970273842613678,continuum
N13,0.1,0.14623440463409892,continuum
N13,0.12000000000000001,0.20298294906137307,continuum
N13,0.13999999999999999,0.26613510705254395,continuum
N13,0.16,0.3345994608847139,continuum
N13,0.18,0.40733108560273346,continuum
N13,0.19999999999999998,0.48333154901920217,continuum
N13,0.22,0.5616489117144682,continuum
N13,0.24,0.6413777270366279,continuum
N13,0.26,0.7216590411015265,continuum
N13,0.28,0.8016803927927574,continuum
N13,0.30000000000000004,0.8806758137616633,continuum
N13,0.32,0.9579258284273344,continuum
N13,0.34,1.032757453976611,continuum
N13,0.36000000000000004,1.1045442003640802,continuum
N13,0.38,1.1727060703120793,continuum
N13,0.4,1.2367095593106932,continuum
N13,0.42000000000000004,1.296067655617755,continuum
N13,0.44,1.3503398402588478,continuum
N13,0.46,1.399132087027302,continuum
N13,0.48000000000000004,1.4420968624841972,continuum
N13,0.5,1.4789331259583611,continuum
N13,0.52,1.5093863295463705,continuum
N13,0.54,1.5332484181125503,continuum
N13,0.56,1.5503578292889748,continuum
N13,0.5800000000000001,1.560599493475466,continuum
N13,0.6,1.5639048338395944,continuum
N13,0.62,1.56025176631668,continuum
N13,0.64,1.54966469960979,continuum
N13,0.66,1.5322145351897416,continuum
N13,0.68,1.5080186672951,continuum
N13,0.7000000000000001,1.4772409829321786,continuum
N13,0.7200000000000001,1.4400918618750396,continuum
N13,0.74,1.3968281766654944,continuum
N13,0.76,1.3477532926131022,continuum
N13,0.78,1.2932170677951706,continuum
N13,0.8,1.233615853056757,continuum
N13,0.8200000000000001,1.1693924920106653,continuum
N13,0.8400000000000001,1.1010363210374505,continuum
N13,0.86,1.0290831692854145,continuum
N13,0.88,0.9541153586706079,continuum
N13,0.9,0.8767617038768303,continuum
N13,0.92,0.7976975123556298,continuum
N13,0.9400000000000001,0.7176445843263027,continuum
N13,0.9600000000000001,0.6373712127758946,continuum
N13,0.98,0.5576921834591994,continuum
N13,1.0,0.4794687748987585,continuum
N13,1.02,0.4036087583848634,continuum
N13,1.04,0.3310663979755536,continuum
N13,1.06,0.262842450496617,continuum
N13,1.08,0.1999841655415901,continuum
N13,1.1,0.1435852854717583,continuum
N13,1.12,0.09478604541615526,continuum
N13,1.1400000000000001,0.05477317327156329,continuum
N13,1.1600000000000001,0.0247798897025133,continuum
N13,1.18,0.006085908141284901,continuum
N13,1.2,0.0,continuum
N13,1.22,0.0,continuum
N13,1.24,0.0,continuum
N13,1.26,0.0,continuum
N13,1.28,0.0,continuum
N13,1.3,0.0,continuum
N13,1.32,0.0,continuum
N13,1.34,0.0,continuum
N13,1.36,0.0,continuum
N13,1.3800000000000001,0.0,continuum
N13,1.4000000000000001,0.0,continuum
N13,1.4200000000000002,0.0,continuum
N13,1.44,0.0,continuum
N13,1.46,0.0,continuum
N13,1.48,0.0,continuum
N13,1.5,0.0,continuum
N13,1.52,0.0,continuum
N13,1.54,0.0,continuum
N13,1.56,0.0,continuum
N13,1.58,0.0,continuum
N13,1.6,0.0,continuum
N13,1.62,0.0,continuum
N13,1.6400000000000001,0.0,continuum
N13,1.6600000000000001,0.0,continuum
N13,1.6800000000000002,0.0,continuum
N13,1.7,0.0,continuum
N13,1.72,0.0,continuum
N13,1.74,0.0,continuum
N13,1.76,0.0,continuum
N13,1.78,0.0,continuum
N13,1.8,0.0,continuum
N13,1.82,0.0,continuum
N13,1.84,0.0,continuum
N13,1.86,0.0,continuum
N13,1.8800000000000001,0.0,continuum
N13,1.9000000000000001,0.0,continuum
N13,1.9200000000000002,0.0,continuum
N13,1.94,0.0,continuum
N13,1.96,0.0,continuum
N13,1.98,0.0,continuum
N13,2.0,0.0,continuum
N13,2.02,0.0,continuum
N13,2.04,0.0,continuum
N13,2.06,0.0,continuum
N13,2.08,0.0,continuum
N13,2.1,0.0,continuum
N13,2.12,0.0,continuum
N13,2.14,0.0,continuum
N13,2.16,0.0,continuum
N13,2.18,0.0,continuum
N13,2.2,0.0,continuum
N13,2.22,0.0,continuum
N13,2.24,0.0,continuum
N13,2.2600000000000002,0.0,continuum
N13,2.2800000000000002,0.0,continuum
N13,2.3000000000000003,0.0,continuum
N13,2.3200000000000003,0.0,continuum
N13,2.34,0.0,continuum
N13,2.36,0.0,continuum
N13,2.38,0.0,continuum
N13,2.4,0.0,continuum
N13,2.42,0.0,continuum
N13,2.44,0.0,continuum
N13,2.46,0.0,continuum
N13,2.48,0.0,continuum
N13,2.5,0.0,continuum
N13,2.52,0.0,continuum
N13,2.54,0.0,continuum
N13,2.56,0.0,continuum
N13,2.58,0.0,continuum
N13,2.6,0.0,continuum
N13,2.62,0.0,continuum
N13,2.64,0.0,continuum
N13,2.66,0.0,continuum
N13,2.68,0.0,continuum
N13,2.7,0.0,continuum
N13,2.72,0.0,continuum
N13,2.74,0.0,continuum
N13,2.7600000000000002,0.0,continuum
N13,2.7800000000000002,0.0,continuum
N13,2.8000000000000003,0.0,continuum
N13,2.8200000000000003,0.0,continuum
N13,2.84,0.0,continuum
N13,2.86,0.0,continuum
N13,2.88,0.0,continuum
N13,2.9,0.0,continuum
N13,2.92,0.0,continuum
N13,2.94,0.0,continuum
N13,2.96,0.0,continuum
N13,2.98,0.0,continuum
N13,3.0,0.0,continuum
N13,3.02,0.0,continuum
N13,3.04,0.0,continuum
N13,3.06,0.0,continuum
N13,3.08,0.0,continuum
N13,3.1,0.0,continuum
N13,3.12,0.0,continuum
N13,3.14,0.0,continuum
N13,3.16,0.0,continuum
N13,3.18,0.0,continuum
N13,3.2,0.0,continuum
N13,3.22,0.0,continuum
N13,3.24,0.0,continuum
N13,3.2600000000000002,0.0,continuum
N13,3.2800000000000002,0.0,continuum
N13,3.3000000000000003,0.0,continuum
N13,3.3200000000000003,0.0,continuum
N13,3.3400000000000003,0.0,continuum
N13,3.36,0.0,continuum
N13,3.38,0.0,continuum
N13,3.4,0.0,continuum
N13,3.42,0.0,continuum
N13,3.44,0.0,continuum
N13,3.46,0.0,continuum
N13,3.48,0.0,continuum
N13,3.5,0.0,continuum
N13,3.52,0.0,continuum
N13,3.54,0.0,continuum
N13,3.56,0.0,continuum
N13,3.58,0.0,continuum
N13,3.6,0.0,continuum
N13,3.62,0.0,continuum
N13,3.64,0.0,continuum
N13,3.66,0.0,continuum
N13,3.68,0.0,continuum
N13,3.7,0.0,continuum
N13,3.72,0.0,continuum
N13,3.74,0.0,continuum
N13,3.7600000000000002,0.0,continuum
N13,3.7800000000000002,0.0,continuum
N13,3.8000000000000003,0.0,continuum
N13,3.8200000000000003,0.0,continuum
N13,3.8400000000000003,0.0,continuum
N13,3.86,0.0,continuum
N13,3.88,0.0,continuum
N13,3.9,0.0,continuum
N13,3.92,0.0,continuum
N13,3.94,0.0,continuum
N13,3.96,0.0,continuum
N13,3.98,0.0,continuum
N13,4.0,0.0,continuum
N13,4.02,0.0,continuum
N13,4.04,0.0,continuum
N13,4.06,0.0,continuum
N13,4.08,0.0,continuum
N13,4.1,0.0,continuum
N13,4.119999999999999,0.0,continuum
N13,4.14,0.0,continuum
N13,4.159999999999999,0.0,continuum
N13,4.18,0.0,continuum
N13,4.199999999999999,0.0,continuum
N13,4.22,0.0,continuum
N13,4.239999999999999,0.0,continuum
N13,4.26,0.0,continuum
N13,4.279999999999999,0.0,continuum
N13,4.3,0.0,continuum
N13,4.319999999999999,0.0,continuum
N13,4.34,0.0,continuum
N13,4.359999999999999,0.0,continuum
N13,4.38,0.0,continuum
N13,4.3999999999999995,0.0,continuum
N13,4.42,0.0,continuum
N13,4.4399999999999995,0.0,continuum
N13,4.46,0.0,continuum
N13,4.4799999999999995,0.0,continuum
N13,4.5,0.0,continuum
N13,4.52,0.0,continuum
N13,4.54,0.0,continuum
N13,4.56,0.0,continuum
N13,4.58,0.0,continuum
N13,4.6,0.0,continuum
N13,4.62,0.0,continuum
N13,4.64,0.0,continuum
N13,4.659999999999999,0.0,continuum
N13,4.68,0.0,continuum
N13,4.699999999999999,0.0,continuum
N13,4.72,0.0,continuum
N13,4.739999999999999,0.0,continuum
N13,4.76,0.0,continuum
N13,4.779999999999999,0.0,continuum
N13,4.8,0.0,continuum
N13,4.819999999999999,0.0,continuum
N13,4.84,0.0,continuum
N13,4.859999999999999,0.0,continuum
N13,4.88,0.0,continuum
N13,4.8999999999999995,0.0,continuum
N13,4.92,0.0,continuum
N13,4.9399999999999995,0.0,continuum
N13,4.96,0.0,continuum
N13,4.9799999999999995,0.0,continuum
N13,5.0,0.0,continuum
N13,5.02,0.0,continuum
N13,5.04,0.0,continuum
N13,5.06,0.0,continuum
N13,5.08,0.0,continuum
N13,5.1,0.0,continuum
N13,5.12,0.0,continuum
N13,5.14,0.0,continuum
N13,5.159999999999999,0.0,continuum
N13,5.18,0.0,continuum
N13,5.199999999999999,0.0,continuum
N13,5.22,0.0,continuum
N13,5.239999999999999,0.0,continuum
N13,5.26,0.0,continuum
N13,5.279999999999999,0.0,continuum
N13,5.3,0.0,continuum
N13,5.319999999999999,0.0,continuum
N13,5.34,0.0,continuum
N13,5.359999999999999,0.0,continuum
N13,5.38,0.0,continuum
N13,5.3999999999999995,0.0,continuum
N13,5.42,0.0,continuum
N13,5.4399999999999995,0.0,continuum
N13,5.46,0.0,continuum
N13,5.4799999999999995,0.0,continuum
N13,5.5,0.0,continuum
N13,5.52,0.0,continuum
N13,5.54,0.0,continuum
N13,5.56,0.0,continuum
N13,5.58,0.0,continuum
N13,5.6,0.0,continuum
N13,5.62,0.0,continuum
N13,5.64,0.0,continuum
N13,5.659999999999999,0.0,continuum
N13,5.68,0.0,continuum
N13,5.699999999999999,0.0,continuum
N13,5.72,0.0,continuum
N13,5.739999999999999,0.0,continuum
N13,5.76,0.0,continuum
N13,5.779999999999999,0.0,continuum
N13,5.8,0.0,continuum
N13,5.819999999999999,0.0,continuum
N13,5.84,0.0,continuum
N13,5.859999999999999,0.0,continuum
N13,5.88,0.0,continuum
N13,5.8999999999999995,0.0,continuum
N13,5.92,0.0,continuum
N13,5.9399999999999995,0.0,continuum
N13,5.96,0.0,continuum
N13,5.9799999999999995,0.0,continuum
N13,6.0,0.0,continuum
N13,6.02,0.0,continuum
N13,6.04,0.0,continuum
N13,6.06,0.0,continuum
N13,6.08,0.0,continuum
N13,6.1,0.0,continuum
N13,6.12,0.0,continuum
N13,6.14,0.0,continuum
N13,6.16,0.0,continuum
N13,6.18,0.0,continuum
N13,6.199999999999999,0.0,continuum
N13,6.22,0.0,continuum
N13,6.239999999999999,0.0,continuum
N13,6.26,0.0,continuum
N13,6.279999999999999,0.0,continuum
N13,6.3,0.0,continuum
N13,6.319999999999999,0.0,continuum
N13,6.34,0.0,continuum
N13,6.359999999999999,0.0,continuum
N13,6.38,0.0,continuum
N13,6.3999999999999995,0.0,continuum
N13,6.42,0.0,continuum
N13,6.4399999999999995,0.0,continuum
N13,6.46,0.0,continuum
N13,6.4799999999999995,0.0,continuum
N13,6.5,0.0,continuum
N13,6.52,0.0,continuum
N13,6.54,0.0,continuum
