source,E_MeV,spectrum_per_MeV,flux_cm2_s,flux_per_MeV_cm2_s
hep,16.586,0.022304025277178473,8250.0,184.0082085367224
hep,16.605,0.022040024977986617,8250.0,181.8302060683896
hep,16.624,0.02177602467879476,8250.0,179.6522036000568
hep,16.642,0.02151402438186951,8250.0,177.49070115042346
hep,16.661,0.021252024084944265,8250.0,175.3291987007902
hep,16.68,0.020991023789152317,8250.0,173.1759462605066
hep,16.699,0.020731023494493673,8250.0,171.0309438295728
hep,16.718,0.02047102319983503,8250.0,168.88594139863898
hep,16.736,0.020213022907442986,8250.0,166.75743898640462
hep,16.755,0.019956022616184253,8250.0,164.63718658352008
hep,16.774,0.019699022324925517,8250.0,162.5169341806355
hep,16.793,0.019444022035933383,8250.0,160.4131817964504
hep,16.811,0.019189021746941252,8250.0,158.30942941226533
hep,16.83,0.018936021460215724,8250.0,156.22217704677973
hep,16.849,0.0186830211734902,8250.0,154.13492468129414
hep,16.868,0.018431020887897973,8250.0,152.0559223251583
hep,16.887,0.018181020604572353,8250.0,149.99341998772192
hep,16.905,0.017931020321246733,8250.0,147.93091765028555
hep,16.924,0.017682020039054416,8250.0,145.87666532219893
hep,16.943,0.017435019759128704,8250.0,143.83891301281182
hep,16.962,0.017188019479202992,8250.0,141.80116070342467
hep,16.98,0.016943019201543886,8250.0,139.77990841273706
hep,16.999,0.01669801892388478,8250.0,137.75865612204944
hep,17.018,0.016455018648492276,8250.0,135.75390385006128
hep,17.037,0.016213018374233078,8250.0,133.7574015874229
hep,17.056,0.01597201810110718,8250.0,131.76914933413423
hep,17.074,0.015732017829114583,8250.0,129.7891470901953
hep,17.093,0.015493017558255292,8250.0,127.81739485560617
hep,17.112,0.015256017289662605,8250.0,125.8621426397165
hep,17.131,0.015019017021069917,8250.0,123.90689042382682
hep,17.15,0.014784016754743836,8250.0,121.96813822663664
hep,17.168,0.014550016489551057,8250.0,120.03763603879622
hep,17.187,0.014317016225491579,8250.0,118.11538386030553
hep,17.206,0.014085015962565403,8250.0,116.20138169116458
hep,17.225,0.013855015701905832,8250.0,114.30387954072312
hep,17.243,0.013626015442379565,8250.0,112.41462739963141
hep,17.262,0.013398015183986601,8250.0,110.53362526788946
hep,17.281,0.013172014927860241,8250.0,108.66912315484699
hep,17.3,0.012946014671733879,8250.0,106.80462104180451
hep,17.319,0.012722014417874126,8250.0,104.95661894746154
hep,17.337,0.012500014166280975,8250.0,103.12511687181805
hep,17.356,0.012278013914687826,8250.0,101.29361479617457
hep,17.375,0.01205801366536128,8250.0,99.47861273923056
hep,17.394,0.01184001341830134,8250.0,97.68011070098605
hep,17.413,0.0116220131712414,8250.0,95.88160866274156
hep,17.431,0.011407012927581367,8250.0,94.10785665254627
hep,17.45,0.011192012683921334,8250.0,92.33410464235101
hep,17.469,0.010979012442527905,8250.0,90.57685265085522
hep,17.488,0.010768012203401083,8250.0,88.83610067805894
hep,17.506,0.010557011964274261,8250.0,87.09534870526265
hep,17.525,0.010349011728547346,8250.0,85.3793467605156
hep,17.544,0.01014101149282043,8250.0,83.66334481576855
hep,17.563,0.0099356112600401,8250.0,81.96879289533082
hep,17.582,0.009731411028619734,8250.0,80.2841409861128
hep,17.6,0.009528610798785992,8250.0,78.61103908998443
hep,17.619,0.009327410570765533,8250.0,76.95113720881565
hep,17.638,0.009127710344445029,8250.0,75.30361034167149
hep,17.657,0.008929610119937807,8250.0,73.66928348948692
hep,17.675,0.00873300989713054,8250.0,72.04733165132696
hep,17.694,0.008538009676136557,8250.0,70.43857982812659
hep,17.713,0.00834460945695586,8250.0,68.84302801988584
hep,17.732,0.008152809239588443,8250.0,67.26067622660466
hep,17.751,0.007962609024034312,8250.0,65.69152444828308
hep,17.769,0.007774108810406795,8250.0,64.13639768585605
hep,17.788,0.007587208598592561,8250.0,62.594470938388625
hep,17.807,0.007402008388704942,8250.0,61.06656920681577
hep,17.826,0.007218408180630608,8250.0,59.55186749020251
hep,17.845,0.0070366079745962165,8250.0,58.052015790418785
hep,17.863,0.006856407770375111,8250.0,56.56536410559467
hep,17.882,0.006678007568193948,8250.0,55.09356243760007
hep,17.901,0.006501207367826071,8250.0,53.63496078456509
hep,17.92,0.006326307169611467,8250.0,52.1920341492946
hep,17.938,0.006153006973210147,8250.0,50.76230752898371
hep,17.957,0.005981606778962103,8250.0,49.348255926437346
hep,17.976,0.005811906586640672,8250.0,47.94822933978555
hep,17.995,0.005644006396359186,8250.0,46.563052769963285
hep,18.014,0.005478006208230975,8250.0,45.193551217905544
hep,18.032,0.005313706022029378,8250.0,43.83807468174237
hep,18.051,0.005151305837981055,8250.0,42.498273163343704
hep,18.07,0.004990705655972677,8250.0,41.17332166177459
hep,18.089,0.0048320054761175745,8250.0,39.86404517796999
hep,18.108,0.004675205298415745,8250.0,38.5704437119299
hep,18.126,0.004520205122753861,8250.0,37.29169226271935
hep,18.145,0.004367104949245251,8250.0,36.02861583127332
hep,18.164,0.0042160047780032475,8250.0,34.78203941852679
hep,18.183,0.004066704608801187,8250.0,33.5503130226098
hep,18.201,0.003919304441752402,8250.0,32.33426164445732
hep,18.22,0.003773904276970222,8250.0,31.13471028500433
hep,18.239,0.0036304041143413166,8250.0,29.950833943315864
hep,18.258,0.003488903953979016,8250.0,28.78345762032688
hep,18.277,0.0033493037957699895,8250.0,27.631756315102415
hep,18.295,0.0032117036398275687,8250.0,26.496555028577443
hep,18.314,0.0030760034860384225,8250.0,25.377028759816987
hep,18.333,0.0029423033345158814,8250.0,24.274002509756023
hep,18.352,0.0028106031852599446,8250.0,23.18747627839454
hep,18.37,0.002680803038157283,8250.0,22.116625064797585
hep,18.389,0.0025530028933212264,8250.0,21.062273869900118
hep,18.408,0.0024271027506384446,8250.0,20.02359769276717
hep,18.427,0.0023032026102222675,8250.0,19.00142153433371
hep,18.446,0.002181202471959365,8250.0,17.99492039366476
hep,18.464,0.002061002335736407,8250.0,17.00326926982536
hep,18.483,0.0019428022017800542,8250.0,16.02811816468545
hep,18.502,0.0018264020698636459,8250.0,15.067817076375078
hep,18.521,0.001711901940100512,8250.0,14.123191005829224
hep,18.54,0.0015990018121506623,8250.0,13.191764950242964
hep,18.558,0.001487801686127427,8250.0,12.274363910551273
hep,18.577,0.001378101561804145,8250.0,11.369337884884196
hep,18.596,0.0012699014391808169,8250.0,10.47668687324174
hep,18.615,0.0011629013179174517,8250.0,9.593935872818976
hep,18.633,0.001056801197674059,8250.0,8.718609880810986
hep,18.652,0.0009513510781673125,8250.0,7.848646394880328
hep,18.671,0.0008459909587625634,8250.0,6.979425409791148
hep,18.69,0.0007399508385871686,8250.0,6.104594418344141
hep,18.709,0.000631960716201834,8250.0,5.213675908665131
hep,18.727,0.0005198305891246271,8250.0,4.2886023602781735
hep,18.746,0.00039901045219902176,8250.0,3.2918362306419295
hep,18.765,0.0002573902917007248,8250.0,2.1234699065309797
hep,18.784,0.0,8250.0,0.0
hep,20.0,0.0,8250.0,0.0
