source,r_over_Rsun,production_density_norm,shell_fraction_per_Rsun,cumulative_fraction
pep,0.996,1.2062939277811313e-30,1.5628350237419342e-27,0.9999999999999998
pep,0.998,9.14487340232619e-31,1.1895428668886137e-27,0.9999999999999998
pep,1.0,6.928847118330096e-31,9.049035579066502e-28,0.9999999999999998
hep,0.0,1.0,0.0,0.0
hep,0.002,0.9986785598224159,0.05418545245516761,5.418545245516761e-05
hep,0.004,0.9947247072875532,0.21588371073989854,0.00032425461565023376
hep,0.006,0.9881697083042221,0.4825374490950205,0.0010226757754851529
hep,0.008,0.9790652149854303,0.8499406121871281,0.0023551538367673017
hep,0.01,0.9674825879029632,1.312321198157604,0.004517415647112034
hep,0.012,0.9535119647423278,1.8624543022591584,0.0076921911475287975
hep,0.014,0.9372610923597453,2.491802669711102,0.012046448119499058
hep,0.016,0.9188539434068227,3.190681361021997,0.017728932150232156
hep,0.018000000000000002,0.8984291423598217,3.9484425864643242,0.024868056097718482
hep,0.02,0.8761382288890751,4.753676333460639,0.033570175017643436
hep,0.022,0.8521437889662113,5.5944221023377905,0.04391827345344186
hep,0.024,0.8266174858862755,6.458386889052114,0.055971082444831774
hep,0.026000000000000002,0.7997380244510949,7.333164510595011,0.06976263384447891
hep,0.028,0.7716890819109651,8.206451458051538,0.08530224981312544
hep,0.03,0.7426572389044386,9.06625467774845,0.1025749559489254
hep,0.032,0.7128299425992888,9.901087012793868,0.12154229763946775
hep,0.034,0.682393532566966,10.700146472380165,0.14214353112464181
hep,0.036000000000000004,0.6515313576783776,11.453476018452319,0.1642971536154743
hep,0.038,0.6204220095636471,12.15210115048987,0.18790273078441644
hep,0.04,0.5892376950158821,12.788143209463938,0.21284297514437028
hep,0.042,0.5581427662295483,13.35490699098836,0.2389860253448226
hep,0.044,0.5272924240430487,13.84694193471928,0.2661878742705302
hep,0.046,0.4968316054994101,14.260076822257172,0.29429489302750667
hep,0.048,0.4668940631443044,14.591428550555953,0.32314639840031983
hep,0.05,0.43760163963891063,14.83938613539849,0.3525772130862743
hep,0.052000000000000005,0.4090637375620748,15.003571625447934,0.38242017084712077
hep,0.054,0.3813769807893005,15.084780060020703,0.41250852253258935
hep,0.056,0.3546250606327552,15.084900974286734,0.4426782035668968
hep,0.058,0.3288787570628873,15.006824238391285,0.47276992877957486
hep,0.06,0.3041961228523829,14.854333209391816,0.5026310862273579
hep,0.062,0.2806228164184291,14.63198827726537,0.5321174077140151
hep,0.064,0.2581925675082615,14.345003901683755,0.5610943998929642
hep,0.066,0.23692775868212176,13.999122170367144,0.5894385259650151
hep,0.068,0.21684010479179014,13.600485770317444,0.6170381339056997
hep,0.07,0.19793141231588715,13.155513059511254,0.6437941327355284
hep,0.07200000000000001,0.18019440046992882,12.67077766937213,0.6696204234644119
hep,0.074,0.1636135664264785,12.152894769029754,0.6944440959028136
hep,0.076,0.14816607771911397,11.608415792859171,0.7182054064647025
hep,0.078,0.13382267591903804,11.043733084872493,0.7408575553424342
hep,0.08,0.12054857691759228,10.46499555855942,0.7623662839858661
hep,0.082,0.10830435457276945,9.878036119314975,0.7827093156637406
hep,0.084,0.09704679603409933,9.288311258168564,0.8018756630412242
hep,0.08600000000000001,0.08672971870035874,8.700852908376737,0.8198648272077694
hep,0.088,0.07730474044329978,8.12023236737819,0.8366859124835242
hep,0.09,0.06872199640635963,7.550535830933807,0.8523566806818362
hep,0.092,0.06093079732277406,6.995350867751278,0.8669025673805213
hep,0.094,0.0538802258601954,6.457762983780556,0.8803556812320531
hep,0.096,0.04751966896161779,5.940361286497766,0.8927538055023314
hep,0.098,0.041799285493358186,5.445252160403403,0.9041394189492326
hep,0.1,0.03667040971370381,4.974079804033095,0.914558750913669
hep,0.10200000000000001,0.032085892129553505,4.528052453436298,0.9240608831711384
hep,0.10400000000000001,0.028000380206861415,4.10797312396501,0.9326969087485397
hep,0.106,0.024370542142409257,3.7142737373999135,0.9405191556099046
hep,0.108,0.021155237491912764,3.347051560611243,0.9475804809079158
hep,0.11,0.01831563888873418,3.0061069605952078,0.9539336394291222
hep,0.112,0.01581530938744922,2.690981574304938,0.9596307279640224
hep,0.114,0.013620240138425341,2.4009960957907404,0.9647227056341181
hep,0.116,0.011698853156322502,2.135286993609141,0.969258988723518
hep,0.11800000000000001,0.010021973901072647,1.8928415844355875,0.9732871173015627
hep,0.12,0.008562778259068217,1.6725310009300653,0.9768524898869283
hep,0.122,0.007296718309759882,1.473140700245943,0.9799981615881043
hep,0.124,0.006201431003098357,1.2933982617337332,0.9827647005500839
hep,0.126,0.005256633570089879,1.1319983164817524,0.9851900971282994
hep,0.128,0.004444009155081903,0.9876245359654425,0.9873097199807466
hep,0.13,0.0037470858060326627,0.8589686813320121,0.989156313198044
hep,0.132,0.0031511115984444414,0.7447467782493029,0.9907600286576252
hep,0.134,0.002642928308976067,0.6437125347056382,0.9921484879705802
hep,0.136,0.0022108457037127373,0.5546681609028807,0.9933468686661887
hep,0.138,0.0018445181699729102,0.47647278195357756,0.9943780096090452
hep,0.14,0.0015348251043399582,0.4080486562079537,0.9952625310472067
hep,0.14200000000000002,0.0012737561770151578,0.348385425589848,0.9960189651290046
hep,0.14400000000000002,0.0010543023261294499,0.29654263031147793,0.9966638931849059
hep,0.146,0.0008703530968131826,0.2516507198228091,0.9972120865350401
hep,0.148,0.0007166007291811656,0.21291078590508136,0.997676648040768
hep,0.15,0.0005884512167481402,0.1795932334928765,0.998069152060166
hep,0.152,0.0004819424013089948,0.15103559110769618,0.9983997808847666
hep,0.154,0.0003936690406550786,0.12663964663899746,0.9986774561225132
hep,0.156,0.00032071467992282756,0.10586807645696292,0.9989099638456092
hep,0.158,0.00026059007388356506,0.08824071722642927,0.9991040726392926
hep,0.16,0.0002111778439118907,0.07333061094913937,0.9992656439674681
hep,0.162,0.00017068300746026158,0.060759935221392815,0.9993997345136386
hep,0.164,0.0001375889873555067,0.050195912881950994,0.999510690361742
hep,0.166,0.00011061869090792633,0.04134677846852252,0.9996022330530925
hep,0.168,8.870024257393773e-05,0.033957863437853356,0.9996775376949989
hep,0.17,7.09369567644137e-05,0.027807848091293212,0.9997393034065281
hep,0.17200000000000001,5.65811475302528e-05,0.022705215671170256,0.9997898164702905
hep,0.17400000000000002,4.5011387649853684e-05,0.018484933180176747,0.9998310066191419
hep,0.176,3.571284964163527e-05,0.015005374104012124,0.9998644969264261
hep,0.178,2.8260384167102176e-05,0.012145490325593535,0.9998916477908557
hep,0.18,2.2304016097544666e-05,0.009802234016743482,0.9999135955151981
hep,0.182,1.7556564285421303e-05,0.007888225069047608,0.9999312859742839
hep,0.184,1.3783117067089844e-05,0.006329655554961623,0.999945503854908
hep,0.186,1.0792121132060436e-05,0.005064419661803711,0.9999568979301248
hep,0.188,8.427866163357144e-06,0.00404045538214357,0.9999660028051687
hep,0.19,6.564171238717864e-06,0.003214282844274751,0.999973257543395
hep,0.192,5.0991011391556855e-06,0.0025497234021089744,0.9999790215496415
hep,0.194,3.950561281506888e-06,0.00201678335972442,0.9999835880564033
hep,0.196,3.0526388880333556e-06,0.0015906863769368817,0.99998719552614
hep,0.198,2.352575200009771e-06,0.0012510390948191614,0.9999900372516117
hep,0.2,1.8082690506456342e-06,0.0009811152518116855,0.9999922694059583
hep,0.202,1.3862259882052852e-06,0.0007672444611747564,0.9999940177656713
hep,0.20400000000000001,1.0598794614699126e-06,0.0005982928293192343,0.9999953833029618
hep,0.20600000000000002,8.082214436375438e-07,0.0004652236626800676,0.9999964468194538
hep,0.20800000000000002,6.146893858840905e-07,0.0003607275984316278,0.9999972727707149
hep,0.21,4.6626467278927785e-07,0.0002789125701811689,0.9999979124108835
hep,0.212,3.5274491516531606e-07,0.00021504506001447028,0.9999984063685138
hep,0.214,2.661585764516205e-07,0.00016533507557757484,0.9999987867486494
hep,0.216,2.0029569758107137e-07,0.00012675821340766766,0.9999990788419384
hep,0.218,1.503329669671392e-07,9.690902016106656e-05,0.999999302509172
hep,0.22,1.1253517471925912e-07,7.388063809085998e-05,0.9999994732988303
hep,0.222,8.401828317357141e-08,5.616641937131814e-05,0.9999996033458878
hep,0.224,6.2562020889103e-08,4.2579817147923586e-05,0.9999997020921243
hep,0.226,4.6462137693782965e-08,3.218941265066797e-05,0.9999997768613541
hep,0.228,3.441430938964114e-08,2.4266421632538356e-05,0.9999998333171883
hep,0.23,2.542320986911097e-08,1.824244481374483e-05,0.9999998758260548
hep,0.232,1.87315259812258e-08,1.3675591363943964e-05,0.999999907744091
hep,0.234,1.376472020937564e-08,1.0223417327646036e-05,0.9999999316430996
hep,0.23600000000000002,1.008818574032672e-08,7.621387830098726e-06,0.9999999494879048
hep,0.23800000000000002,7.374120056600219e-09,5.66579823268911e-06,0.9999999627750908
hep,0.24,5.3759941921812004e-09,4.2002801778596925e-06,0.9999999726411692
hep,0.242,3.908938434264878e-09,3.1051783450571417e-06,0.9999999799466278
hep,0.244,2.834721009236564e-09,2.2892169960641164e-06,0.9999999853410232
hep,0.246,2.0502804337548777e-09,1.6829858626942754e-06,0.9999999893132261
hep,0.248,1.4789982647960203e-09,1.2338660440396039e-06,0.999999992230078
hep,0.25,1.064078123060424e-09,9.020913495292844e-07,0.9999999943660354
hep,0.252,7.635382828727929e-10,6.577015797329705e-07,0.9999999959258283
hep,0.254,5.464363378392249e-10,4.781938559604371e-07,0.9999999970617238
hep,0.256,3.9003158674535365e-10,3.4671824600608483e-07,0.999999997886636
hep,0.258,2.7765879860896534e-10,2.5069625054172955e-07,0.9999999984840504
hep,0.26,1.9713990964577553e-10,1.8076661917239025e-07,0.9999999989155133
hep,0.262,1.3960118948663446e-10,1.2998363799921328e-07,0.9999999992262635
hep,0.264,9.859505575991516e-11,9.320945683390634e-08,0.9999999994494566
hep,0.266,6.945005719818885e-11,6.665502068195536e-08,0.9999999996093211
hep,0.268,4.8791203552934176e-11,4.7534409773780064e-08,0.9999999997235105
hep,0.27,3.418707204448824e-11,3.380542669485989e-08,0.9999999998048503
hep,0.272,2.3890967407720093e-11,2.3975547333723094e-08,0.9999999998626313
hep,0.274,1.6651640152529603e-11,1.6957238528729904e-08,0.9999999999035641
hep,0.276,1.1575286549913977e-11,1.196043297188738e-08,0.9999999999324818
hep,0.278,8.025238304680168e-12,8.412876541584695e-09,0.999999999952855
hep,0.28,5.5492664287791566e-12,5.901312671522984e-09,0.9999999999671693
hep,0.28200000000000003,3.8270546868822926e-12,4.128191842064869e-09,0.9999999999771988
hep,0.28400000000000003,2.632359573124632e-12,2.879909755845282e-09,0.9999999999842069
hep,0.28600000000000003,1.8058314375132107e-12,2.003578035785032e-09,0.9999999999890904
hep,0.28800000000000003,1.2355509496736303e-12,1.390089045312705e-09,0.999999999992484
hep,0.29,8.431319772142663e-13,9.618083503491832e-10,0.9999999999948359
hep,0.292,5.738282376060613e-13,6.636584143927737e-10,0.9999999999964614
hep,0.294,3.895109965500868e-13,4.566793459237565e-10,0.9999999999975817
hep,0.296,2.6369930367540674e-13,3.133930720517565e-10,0.9999999999983518
hep,0.298,1.7805316403196252e-13,2.1447625126886105e-10,0.9999999999988797
hep,0.3,1.199062610027159e-13,1.4637986984559405e-10,0.9999999999992405
hep,0.302,8.053515122392887e-14,9.963142705786954e-11,0.9999999999994865
hep,0.304,5.394864595581166e-14,6.762771326419718e-11,0.9999999999996538
hep,0.306,3.60435095800592e-14,4.577906426691012e-11,0.9999999999997672
hep,0.308,2.4017347816209693e-14,3.090462420503734e-11,0.9999999999998439
hep,0.31,1.5961528427785765e-14,2.080629970001805e-11,0.9999999999998956
hep,0.312,1.0579748809836498e-14,1.3969521521930314e-11,0.9999999999999304
hep,0.314,6.9940332076260596e-15,9.353711542585604e-12,0.9999999999999537
hep,0.316,4.611385992829285e-15,6.246009318021518e-12,0.9999999999999694
hep,0.318,3.0324015832387925e-15,4.1594694719763285e-12,0.9999999999999798
hep,0.32,1.988810508279929e-15,2.7624240674620087e-12,0.9999999999999867
hep,0.322,1.3009228738561563e-15,1.8296173912210535e-12,0.9999999999999912
hep,0.324,8.487135704496126e-16,1.2085041699078682e-12,0.9999999999999942
hep,0.326,5.522327966430681e-16,7.960757269294965e-13,0.9999999999999962
hep,0.328,3.583725171877966e-16,5.229731244569455e-13,0.9999999999999976
hep,0.33,2.3195228302435696e-16,3.426285258653584e-13,0.9999999999999984
hep,0.332,1.4973180445650825e-16,2.2386552210090462e-13,0.999999999999999
hep,0.334,9.640086214286221e-17,1.4587163073656037e-13,0.9999999999999993
hep,0.336,6.19012230734516e-17,9.479267333512319e-14,0.9999999999999996
hep,0.338,3.964322659672954e-17,6.143266869590244e-14,0.9999999999999997
hep,0.34,2.5321545670089607e-17,3.97049846820513e-14,0.9999999999999998
hep,0.342,1.6131059094901177e-17,2.5592462807395577e-14,0.9999999999999999
hep,0.34400000000000003,1.024913007158321e-17,1.6451324787483236e-14,0.9999999999999999
hep,0.34600000000000003,6.4947521145314976e-18,1.054658273865283e-14,0.9999999999999999
hep,0.34800000000000003,4.104777374232112e-18,6.742874587420422e-15,0.9999999999999999
hep,0.35000000000000003,2.5874268956352423e-18,4.299333784085762e-15,0.9999999999999999
hep,0.352,1.6266646214532545e-18,2.73388558253955e-15,0.9999999999999999
hep,0.354,1.019951232000249e-18,1.733735801524861e-15,0.9999999999999999
hep,0.356,6.378407255901556e-19,1.096501493556188e-15,0.9999999999999999
hep,0.358,3.978290896496088e-19,6.91607311326147e-16,0.9999999999999999
hep,0.36,2.4747553936183896e-19,4.3504508598549714e-16,0.9999999999999999
hep,0.362,1.535392714487183e-19,2.729188942845066e-16,0.9999999999999999
hep,0.364,9.500755116248196e-20,1.7074888563499577e-16,0.9999999999999999
hep,0.366,5.863382486964942e-20,1.0653869745791816e-16,0.9999999999999999
hep,0.368,3.6090240772002763e-20,6.629524856256397e-17,0.9999999999999999
hep,0.37,2.2155562768873843e-20,4.1141793550437264e-17,0.9999999999999999
hep,0.372,1.356523260457526e-20,2.5463031735425113e-17,0.9999999999999999
hep,0.374,8.283677007682918e-21,1.5716771808224916e-17,0.9999999999999999
hep,0.376,5.045108622412446e-21,9.67482676720882e-18,0.9999999999999999
hep,0.378,3.0645685341473977e-21,5.939500514213398e-18,0.9999999999999999
hep,0.38,1.8566053930755145e-21,3.63650163685628e-18,0.9999999999999999
hep,0.382,1.1218152249571389e-21,2.220470675961224e-18,0.9999999999999999
hep,0.384,6.760432869145533e-22,1.3521782309814114e-18,0.9999999999999999
hep,0.386,4.0633022814020885e-22,8.212033793122118e-19,0.9999999999999999
hep,0.388,2.4357640258141335e-22,4.973883967802708e-19,0.9999999999999999
hep,0.39,1.4562728225287483e-22,3.004477425128482e-19,0.9999999999999999
hep,0.392,8.683638387718426e-23,1.8099678071635596e-19,0.9999999999999999
hep,0.394,5.1643083798708946e-23,1.0874307203753203e-19,0.9999999999999999
hep,0.396,3.06319086457743e-23,6.515705047750833e-20,0.9999999999999999
hep,0.398,1.81212186754201e-23,3.893592815172436e-20,0.9999999999999999
hep,0.4,1.0691833741861724e-23,2.3204337098464327e-20,0.9999999999999999
hep,0.402,6.291706354843735e-24,1.379169161868869e-20,0.9999999999999999
hep,0.404,3.6926329955177834e-24,8.175152499139581e-21,0.9999999999999999
hep,0.406,2.1615002967956797e-24,4.832861542690028e-21,0.9999999999999999
hep,0.40800000000000003,1.2619028046731005e-24,2.8493330676931084e-21,0.9999999999999999
hep,0.41000000000000003,7.347641599856177e-25,1.675377444458941e-21,0.9999999999999999
hep,0.41200000000000003,4.266988531944332e-25,9.824555134348696e-22,0.9999999999999999
hep,0.41400000000000003,2.471419332402852e-25,5.745715371462138e-22,0.9999999999999999
hep,0.41600000000000004,1.4276536372172207e-25,3.351247506607552e-22,0.9999999999999999
hep,0.418,8.225280651606685e-26,1.9493969189317995e-22,0.9999999999999999
hep,0.42,4.726395357322944e-26,1.1309036723003484e-22,0.9999999999999999
hep,0.422,2.708699461491232e-26,6.543087224493207e-23,0.9999999999999999
hep,0.424,1.548256986309729e-26,3.7754762971736886e-23,0.9999999999999999
hep,0.426,8.826260232174668e-27,2.1726657224954104e-23,0.9999999999999999
hep,0.428,5.018360546311346e-27,1.2469423773773787e-23,0.9999999999999999
hep,0.43,2.8457611424628332e-27,7.137273556278934e-24,0.9999999999999999
hep,0.432,1.6094833281801391e-27,4.0742808488327986e-24,0.9999999999999999
hep,0.434,9.078748228766085e-28,2.3195429467204346e-24,0.9999999999999999
hep,0.436,5.107600432628631e-28,1.3170033513899175e-24,0.9999999999999999
hep,0.438,2.8658886356971192e-28,7.457693281856528e-25,0.9999999999999999
hep,0.44,1.603810890548638e-28,4.211681272683018e-25,0.9999999999999999
hep,0.442,8.95155446959881e-29,2.3721381812868665e-25,0.9999999999999999
hep,0.444,4.983049619432999e-29,1.3324721434498414e-25,0.9999999999999999
hep,0.446,2.7665811746455916e-29,7.464661548105482e-26,0.9999999999999999
hep,0.448,1.5319446551140872e-29,4.1705764851249164e-26,0.9999999999999999
hep,0.45,8.460464093411682e-30,2.3238933901854084e-26,0.9999999999999999
hep,0.452,4.66011624510133e-30,1.2914292131997209e-26,0.9999999999999999
hep,0.454,2.5600636684343107e-30,7.157468716458876e-27,0.9999999999999999
hep,0.456,1.4026723465454753e-30,3.956242525537357e-27,0.9999999999999999
hep,0.458,7.665017599714568e-31,2.180926848192063e-27,0.9999999999999999
hep,0.46,4.17754878591322e-31,1.1990414047022708e-27,0.9999999999999999
hep,0.462,2.270812922026391e-31,6.574493411906137e-28,0.9999999999999999
hep,0.464,1.2310980292385878e-31,3.5952209326027183e-28,0.9999999999999999
hep,0.466,6.656644560135133e-32,1.960758867389013e-28,0.9999999999999999
hep,0.468,3.589794206045914e-32,1.0664935786715224e-28,0.9999999999999999
hep,0.47000000000000003,1.9307906599233474e-32,5.785326738159395e-29,0.9999999999999999
hep,0.47200000000000003,1.0357436488511852e-32,3.1299201833295427e-29,0.9999999999999999
hep,0.47400000000000003,5.541416852246397e-33,1.6887854981774687e-29,0.9999999999999999
hep,0.47600000000000003,2.9569284507499958e-33,9.087652417837895e-30,0.9999999999999999
hep,0.47800000000000004,1.573664919049711e-33,4.8771379874494716e-30,0.9999999999999999
hep,0.48,8.352859251677796e-34,2.6104454647142714e-30,0.9999999999999999
hep,0.482,4.421906101209778e-34,1.393479484226087e-30,0.9999999999999999
hep,0.484,2.334722783487306e-34,7.4186183803221885e-31,0.9999999999999999
